the_date,winner,total_wins,win_share
2025-05-12,Lumos,14.0,0.15978695073235688
2025-05-12,GoNetspeed,13.0,0.14837359710861708
2025-05-12,Point Broadband,12.0,0.13696024348487731
2025-05-12,Allo Communications,10.0,0.11413353623739776
2025-05-12,C Spire Fiber,10.0,0.11413353623739776
2025-05-12,Horry,10.0,0.11413353623739776
2025-05-12,Bluepeak,10.0,0.11413353623739776
2025-05-12,Vexus Fiber,9.0,0.10272018261365799
2025-05-12,Buckeye,7.0,0.07989347536617844
2025-05-12,Greenlight Networks (NY),7.0,0.07989347536617844
2025-05-12,i3 Broadband,7.0,0.07989347536617844
2025-05-12,Rise Broadband,7.0,0.07989347536617844
2025-05-12,IdeaTek,4.0,0.045653414494959105
2025-05-12,Pavlov Media,2.0,0.022826707247479552
2025-05-13,Spectrum,1753.0,17.99671480391486
2025-05-13,Comcast,1693.666666666667,17.387584696461573
2025-05-13,T-Mobile FWA,1241.0,12.740401067688728
2025-05-13,AT&T,1061.0000000000002,10.892478269796731
2025-05-13,Verizon FWA,724.6666666666667,7.439600301142975
2025-05-13,Frontier,414.0,4.250222435151598
2025-05-13,Verizon,380.99999999999994,3.9114365888713976
2025-05-13,Cox Communications,289.0,2.9669427143932654
2025-05-13,CenturyLink,277.0,2.8437478612004656
2025-05-13,Altice,256.66666666666663,2.6350010266237764
2025-05-13,Starlink,168.0,1.7247279446991994
2025-05-13,Brightspeed,133.33333333333334,1.3688317021422218
2025-05-13,Windstream,124.0,1.2730134829922661
2025-05-13,Google Fiber,115.33333333333333,1.1840394223530217
2025-05-13,Cable One,108.33333333333333,1.112175757990555
2025-05-13,TDS Telecom,77.0,0.790500307987133
2025-05-13,Consolidated,76.0,0.7802340702210664
2025-05-13,Mediacom,75.0,0.7699678324549997
2025-05-13,Metronet,70.0,0.7186366436246664
2025-05-13,Astound Broadband,57.0,0.5851755526657998
2025-05-13,Atlantic Broadband,55.0,0.5646430771336665
2025-05-13,Hughes,50.0,0.5133118883033332
2025-05-13,WOW!,44.0,0.45171446170693313
2025-05-13,Ziply Fiber,41.0,0.4209157484087332
2025-05-13,Service Electric,36.0,0.36958455957839986
2025-05-13,Midcontinent,34.0,0.34905208404626653
2025-05-13,Cincinnati Bell,33.333333333333336,0.34220792553555546
2025-05-13,Armstrong,29.0,0.2977208952159332
2025-05-13,Conexon Connect,29.0,0.2977208952159332
2025-05-13,Lumos,24.333333333333332,0.24981178564095544
2025-05-13,Vexus Fiber,22.0,0.22585723085346657
2025-05-13,Rise Broadband,22.0,0.22585723085346657
2025-05-13,Bluepeak,19.0,0.1950585175552666
2025-05-13,Vyve Broadband,18.0,0.18479227978919993
2025-05-13,GoNetspeed,18.0,0.18479227978919993
2025-05-13,Allo Communications,17.0,0.17452604202313327
2025-05-13,Shentel,17.0,0.17452604202313327
2025-05-13,Wyyerd Communications,16.0,0.1642598042570666
2025-05-13,C Spire Fiber,14.0,0.14372732872493327
2025-05-13,Horry,13.0,0.13346109095886663
2025-05-13,Buckeye,12.0,0.12319485319279995
2025-05-13,Hotwire Fision,12.0,0.12319485319279995
2025-05-13,Greenlight Networks (NY),11.0,0.11292861542673328
2025-05-13,Ezee Fiber,11.0,0.11292861542673328
2025-05-13,i3 Broadband,11.0,0.11292861542673328
2025-05-13,Sonic,10.0,0.10266237766066663
2025-05-13,Point Broadband,9.0,0.09239613989459997
2025-05-13,IdeaTek,7.0,0.07186366436246663
2025-05-13,Pavlov Media,6.0,0.061597426596399975
2025-05-13,Surf Internet,5.0,0.051331188830333316
2025-05-14,Spectrum,1842.3333333333333,18.298294984274122
2025-05-14,Comcast,1789.0000000000005,17.768581360701877
2025-05-14,T-Mobile FWA,1230.6666666666665,12.223141863929811
2025-05-14,AT&T,1131.9999999999995,11.243171660321133
2025-05-14,Verizon FWA,771.3333333333334,7.660983280913756
2025-05-14,Frontier,412.6666666666667,4.098659162390333
2025-05-14,Verizon,358.33333333333337,3.5590134083760967
2025-05-14,Cox Communications,314.0,3.1186889587816586
2025-05-14,Altice,287.99999999999994,2.860453567290183
2025-05-14,CenturyLink,236.33333333333331,2.34729349445456
2025-05-14,Starlink,169.0,1.678530044694587
2025-05-14,Brightspeed,137.0,1.3607018705512333
2025-05-14,Windstream,133.0,1.320973348783314
2025-05-14,Cable One,104.33333333333333,1.036252276113226
2025-05-14,Google Fiber,103.0,1.0230094355239199
2025-05-14,Consolidated,86.0,0.8541632180102632
2025-05-14,Astound Broadband,82.0,0.8144346962423439
2025-05-14,Mediacom,80.0,0.7945704353583843
2025-05-14,TDS Telecom,80.0,0.7945704353583843
2025-05-14,Metronet,78.0,0.7747061744744247
2025-05-14,WOW!,47.0,0.4668101307730508
2025-05-14,Ziply Fiber,45.0,0.4469458698890912
2025-05-14,Hughes,44.0,0.43701373944711136
2025-05-14,Atlantic Broadband,43.0,0.4270816090051316
2025-05-14,Midcontinent,35.0,0.34762456546929316
2025-05-14,Cincinnati Bell,33.333333333333336,0.33107101473266015
2025-05-14,Service Electric,32.0,0.31782817414335374
2025-05-14,Armstrong,32.0,0.31782817414335374
2025-05-14,Hotwire Fision,27.0,0.2681675219334547
2025-05-14,Lumos,25.0,0.2483032610494951
2025-05-14,Shentel,24.0,0.2383711306075153
2025-05-14,Conexon Connect,21.0,0.20857473928157588
2025-05-14,Horry,19.0,0.1887104783976163
2025-05-14,Wyyerd Communications,18.0,0.17877834795563646
2025-05-14,Ezee Fiber,18.0,0.17877834795563646
2025-05-14,Sonic,17.0,0.16884621751365667
2025-05-14,GoNetspeed,17.0,0.16884621751365667
2025-05-14,Surf Internet,16.0,0.15891408707167687
2025-05-14,Rise Broadband,15.0,0.14898195662969707
2025-05-14,Allo Communications,14.0,0.13904982618771725
2025-05-14,Vexus Fiber,14.0,0.13904982618771725
2025-05-14,Bluepeak,12.0,0.11918556530375765
2025-05-14,Point Broadband,12.0,0.11918556530375765
2025-05-14,i3 Broadband,11.0,0.10925343486177784
2025-05-14,Buckeye,9.0,0.08938917397781823
2025-05-14,Vyve Broadband,9.0,0.08938917397781823
2025-05-14,Pavlov Media,8.0,0.07945704353583843
2025-05-14,Greenlight Networks (NY),8.0,0.07945704353583843
2025-05-14,IdeaTek,8.0,0.07945704353583843
2025-05-14,C Spire Fiber,8.0,0.07945704353583843
2025-05-15,Spectrum,1760.6666666666667,17.465776073011046
2025-05-15,Comcast,1713.6666666666665,16.999537067654256
2025-05-15,T-Mobile FWA,1322.6666666666665,13.12082534223927
2025-05-15,AT&T,1079.3333333333333,10.70696382514384
2025-05-15,Verizon FWA,802.6666666666667,7.962436346802461
2025-05-15,Frontier,444.0,4.404470603796046
2025-05-15,Verizon,373.6666666666667,3.706765425567093
2025-05-15,Cox Communications,321.0,3.1843132067984925
2025-05-15,Altice,274.0,2.718074201441704
2025-05-15,CenturyLink,253.0,2.5097546458567557
2025-05-15,Starlink,182.0,1.8054361484028836
2025-05-15,Windstream,157.0,1.5574366774684214
2025-05-15,Brightspeed,150.0,1.4879968256067722
2025-05-15,Google Fiber,98.0,0.9721579260630911
2025-05-15,TDS Telecom,92.0,0.9126380530388203
2025-05-15,Cable One,88.0,0.8729581376893063
2025-05-15,Metronet,82.0,0.8134382646650354
2025-05-15,Consolidated,81.0,0.8035182858276569
2025-05-15,Astound Broadband,74.0,0.7340784339660076
2025-05-15,Mediacom,70.0,0.6943985186164937
2025-05-15,Atlantic Broadband,45.0,0.44639904768203165
2025-05-15,WOW!,45.0,0.44639904768203165
2025-05-15,Hughes,45.0,0.44639904768203165
2025-05-15,Ziply Fiber,44.0,0.43647906884465315
2025-05-15,Midcontinent,38.0,0.3769591958203823
2025-05-15,Service Electric,34.0,0.33727928047086836
2025-05-15,Cincinnati Bell,32.333333333333336,0.3207459824085709
2025-05-15,Ezee Fiber,25.666666666666668,0.25461279015938104
2025-05-15,Vyve Broadband,24.0,0.23807949209708354
2025-05-15,Hotwire Fision,23.0,0.22815951325970507
2025-05-15,Armstrong,22.0,0.21823953442232658
2025-05-15,Allo Communications,21.0,0.2083195555849481
2025-05-15,Vexus Fiber,20.0,0.1983995767475696
2025-05-15,C Spire Fiber,20.0,0.1983995767475696
2025-05-15,Conexon Connect,18.0,0.17855961907281265
2025-05-15,Lumos,18.0,0.17855961907281265
2025-05-15,i3 Broadband,17.0,0.16863964023543418
2025-05-15,Point Broadband,16.0,0.15871966139805568
2025-05-15,Shentel,16.0,0.15871966139805568
2025-05-15,Wyyerd Communications,16.0,0.15871966139805568
2025-05-15,GoNetspeed,16.0,0.15871966139805568
2025-05-15,Rise Broadband,16.0,0.15871966139805568
2025-05-15,Surf Internet,15.0,0.14879968256067722
2025-05-15,Sonic,15.0,0.14879968256067722
2025-05-15,Bluepeak,14.0,0.13887970372329872
2025-05-15,Horry,13.0,0.12895972488592025
2025-05-15,Pavlov Media,10.0,0.0991997883737848
2025-05-15,Buckeye,8.0,0.07935983069902784
2025-05-15,Greenlight Networks (NY),8.0,0.07935983069902784
2025-05-15,IdeaTek,7.0,0.06943985186164936
2025-05-16,Spectrum,1874.9999999999998,18.45109230466443
2025-05-16,Comcast,1814.333333333333,17.85409696254018
2025-05-16,T-Mobile FWA,1218.9999999999998,11.995670143672502
2025-05-16,AT&T,1053.3333333333335,10.365413632487044
2025-05-16,Verizon FWA,829.6666666666666,8.164403332677294
2025-05-16,Frontier,490.0,4.821885455618973
2025-05-16,Verizon,387.0,3.8083054516827395
2025-05-16,Cox Communications,271.0,2.6667978744341667
2025-05-16,Altice,251.66666666666666,2.476546611559404
2025-05-16,CenturyLink,240.33333333333334,2.365020009184544
2025-05-16,Starlink,166.0,1.6335367053729581
2025-05-16,Brightspeed,165.66666666666666,1.6302565111854619
2025-05-16,Windstream,141.66666666666666,1.3940825296857573
2025-05-16,Google Fiber,111.0,1.0923046644361347
2025-05-16,Cable One,97.33333333333333,0.9578167027488026
2025-05-16,Consolidated,90.0,0.885652430623893
2025-05-16,Mediacom,82.0,0.8069277701239913
2025-05-16,TDS Telecom,82.0,0.8069277701239913
2025-05-16,Metronet,79.0,0.7774060224365282
2025-05-16,Astound Broadband,61.0,0.6002755363117497
2025-05-16,Atlantic Broadband,57.0,0.5609132060617988
2025-05-16,Hughes,52.0,0.5117102932493603
2025-05-16,WOW!,51.0,0.5018697106868727
2025-05-16,Ziply Fiber,46.333333333333336,0.4559469920619301
2025-05-16,Midcontinent,41.0,0.40346388506199565
2025-05-16,Service Electric,33.0,0.3247392245620941
2025-05-16,Cincinnati Bell,32.66666666666667,0.3214590303745982
2025-05-16,Conexon Connect,27.0,0.2656957291871679
2025-05-16,Armstrong,26.0,0.2558551466246802
2025-05-16,Ezee Fiber,25.0,0.2460145640621925
2025-05-16,Lumos,22.0,0.2164928163747294
2025-05-16,Allo Communications,20.0,0.19681165124975397
2025-05-16,C Spire Fiber,19.0,0.1869710686872663
2025-05-16,Vexus Fiber,19.0,0.1869710686872663
2025-05-16,Vyve Broadband,18.0,0.17713048612477858
2025-05-16,GoNetspeed,18.0,0.17713048612477858
2025-05-16,Bluepeak,16.0,0.1574493209998032
2025-05-16,i3 Broadband,15.0,0.14760873843731548
2025-05-16,Hotwire Fision,13.0,0.1279275733123401
2025-05-16,Rise Broadband,13.0,0.1279275733123401
2025-05-16,Sonic,13.0,0.1279275733123401
2025-05-16,Buckeye,12.0,0.11808699074985239
2025-05-16,Point Broadband,12.0,0.11808699074985239
2025-05-16,Surf Internet,12.0,0.11808699074985239
2025-05-16,Wyyerd Communications,9.0,0.08856524306238929
2025-05-16,Horry,8.0,0.0787246604999016
2025-05-16,Greenlight Networks (NY),8.0,0.0787246604999016
2025-05-16,Shentel,6.0,0.059043495374926196
2025-05-16,IdeaTek,6.0,0.059043495374926196
2025-05-16,Pavlov Media,5.0,0.04920291281243849
2025-05-17,Spectrum,3616.0000000000005,18.571526398685208
2025-05-17,Comcast,3276.0,16.82530986783538
2025-05-17,T-Mobile FWA,2330.3333333333335,11.968431144285423
2025-05-17,AT&T,2016.6666666666665,10.357460795726906
2025-05-17,Verizon FWA,1544.6666666666665,7.933301376429501
2025-05-17,Frontier,858.9999999999999,4.411764705882352
2025-05-17,Verizon,766.6666666666666,3.937547079367253
2025-05-17,Cox Communications,617.9999999999999,3.1740053413682117
2025-05-17,Altice,514.0,2.6398685201670893
2025-05-17,CenturyLink,436.66666666666663,2.2426898582483052
2025-05-17,Starlink,383.0,1.9670615626925976
2025-05-17,Brightspeed,298.0,1.5305074299801413
2025-05-17,Windstream,267.6666666666667,1.3747175237964804
2025-05-17,Cable One,207.0,1.0631377114291585
2025-05-17,Mediacom,202.0,1.03745805656372
2025-05-17,Google Fiber,197.33333333333334,1.0134903786893106
2025-05-17,Metronet,172.0,0.8833801273710883
2025-05-17,Consolidated,156.33333333333334,0.802917208792714
2025-05-17,Astound Broadband,147.66666666666666,0.7584058070259536
2025-05-17,TDS Telecom,134.0,0.6882147503937548
2025-05-17,Hughes,98.0,0.5033212353625968
2025-05-17,Atlantic Broadband,97.66666666666667,0.5016092583715676
2025-05-17,Midcontinent,94.0,0.4827775114702459
2025-05-17,Ziply Fiber,90.0,0.462233787577895
2025-05-17,WOW!,83.0,0.42628227076628095
2025-05-17,Service Electric,71.0,0.36465109908922827
2025-05-17,Cincinnati Bell,69.0,0.35437923714305286
2025-05-17,Armstrong,67.0,0.3441073751968774
2025-05-17,Ezee Fiber,46.0,0.23625282476203524
2025-05-17,Shentel,43.0,0.22084503184277207
2025-05-17,Vexus Fiber,42.0,0.21570910086968434
2025-05-17,Lumos,41.0,0.2105731698965966
2025-05-17,Hotwire Fision,40.0,0.2054372389235089
2025-05-17,Vyve Broadband,38.0,0.19516537697733344
2025-05-17,Bluepeak,38.0,0.19516537697733344
2025-05-17,Allo Communications,36.0,0.184893515031158
2025-05-17,C Spire Fiber,34.0,0.17462165308498256
2025-05-17,Conexon Connect,31.0,0.1592138601657194
2025-05-17,Rise Broadband,30.0,0.15407792919263166
2025-05-17,Horry,30.0,0.15407792919263166
2025-05-17,i3 Broadband,30.0,0.15407792919263166
2025-05-17,Buckeye,29.0,0.14894199821954396
2025-05-17,Sonic,26.0,0.1335342053002808
2025-05-17,Point Broadband,25.0,0.12839827432719306
2025-05-17,Wyyerd Communications,23.0,0.11812641238101762
2025-05-17,GoNetspeed,22.0,0.11299048140792989
2025-05-17,Surf Internet,21.0,0.10785455043484217
2025-05-17,IdeaTek,15.0,0.07703896459631583
2025-05-17,Pavlov Media,11.0,0.056495240703964944
2025-05-17,Greenlight Networks (NY),7.0,0.03595151681161406
2025-05-18,Spectrum,2817.9999999999995,18.678332339099885
2025-05-18,Comcast,2753.3333333333335,18.249707253485344
2025-05-18,T-Mobile FWA,1810.0,11.997083581891696
2025-05-18,AT&T,1585.9999999999998,10.51236163584543
2025-05-18,Verizon FWA,1152.0,7.635712865380793
2025-05-18,Frontier,643.3333333333334,4.264156779567399
2025-05-18,Verizon,541.6666666666666,3.590287443936281
2025-05-18,Cox Communications,487.0,3.2279445880559425
2025-05-18,CenturyLink,376.00000000000006,2.4922118380062313
2025-05-18,Altice,372.6666666666667,2.4701177614281615
2025-05-18,Starlink,297.0,1.9685822231059855
2025-05-18,Brightspeed,205.0,1.3587857095512694
2025-05-18,Google Fiber,177.66666666666666,1.1776142816111002
2025-05-18,Windstream,177.0,1.1731954662954862
2025-05-18,Cable One,146.0,0.9677205541194407
2025-05-18,Mediacom,133.0,0.88155365546497
2025-05-18,Consolidated,125.0,0.8285278716776033
2025-05-18,Metronet,123.0,0.8152714257307617
2025-05-18,TDS Telecom,115.0,0.7622456419433951
2025-05-18,Astound Broadband,105.66666666666667,0.7003822275248007
2025-05-18,Atlantic Broadband,94.66666666666667,0.6274717748171716
2025-05-18,Ziply Fiber,70.0,0.4639756081394579
2025-05-18,WOW!,61.0,0.4043216013786704
2025-05-18,Service Electric,56.0,0.3711804865115663
2025-05-18,Cincinnati Bell,55.0,0.36455226353814546
2025-05-18,Hughes,53.0,0.3512958175913038
2025-05-18,Midcontinent,49.0,0.3247829256976205
2025-05-18,Armstrong,43.0,0.2850135878570956
2025-05-18,Hotwire Fision,40.0,0.26512891893683305
2025-05-18,Shentel,32.0,0.21210313514946647
2025-05-18,Ezee Fiber,32.0,0.21210313514946647
2025-05-18,Rise Broadband,31.0,0.20547491217604563
2025-05-18,Vyve Broadband,29.0,0.19221846622920397
2025-05-18,GoNetspeed,26.0,0.1723337973089415
2025-05-18,Wyyerd Communications,26.0,0.1723337973089415
2025-05-18,Conexon Connect,25.0,0.16570557433552066
2025-05-18,Sonic,21.0,0.13919268244183736
2025-05-18,Bluepeak,21.0,0.13919268244183736
2025-05-18,Allo Communications,20.0,0.13256445946841652
2025-05-18,Point Broadband,19.0,0.12593623649499572
2025-05-18,Lumos,19.0,0.12593623649499572
2025-05-18,i3 Broadband,17.0,0.11267979054815405
2025-05-18,C Spire Fiber,17.0,0.11267979054815405
2025-05-18,Surf Internet,15.0,0.0994233446013124
2025-05-18,Greenlight Networks (NY),15.0,0.0994233446013124
2025-05-18,Vexus Fiber,15.0,0.0994233446013124
2025-05-18,Horry,12.0,0.07953867568104991
2025-05-18,Pavlov Media,11.0,0.0729104527076291
2025-05-18,Buckeye,11.0,0.0729104527076291
2025-05-18,IdeaTek,7.0,0.04639756081394579
2025-05-19,Spectrum,1549.3333333333333,19.58041958041958
2025-05-19,Comcast,1425.3333333333335,18.013311989215605
2025-05-19,T-Mobile FWA,1000.3333333333333,12.642177100008425
2025-05-19,AT&T,821.6666666666667,10.38419411913388
2025-05-19,Verizon FWA,543.0,6.8624146937399955
2025-05-19,Frontier,344.0,4.347459769146517
2025-05-19,Verizon,287.3333333333333,3.6313084505855593
2025-05-19,Cox Communications,256.0,3.2353188979695005
2025-05-19,CenturyLink,198.0,2.5023169601482858
2025-05-19,Altice,173.0,2.1863678490184517
2025-05-19,Starlink,149.0,1.883056702333811
2025-05-19,Brightspeed,110.0,1.3901760889712698
2025-05-19,Windstream,104.0,1.3143483023001097
2025-05-19,Google Fiber,100.0,1.2637964445193361
2025-05-19,Cable One,73.0,0.9225714044991155
2025-05-19,Mediacom,71.0,0.8972954756087287
2025-05-19,Metronet,68.0,0.8593815822731486
2025-05-19,Astound Broadband,65.0,0.8214676889375685
2025-05-19,Consolidated,48.666666666666664,0.6150476029994102
2025-05-19,TDS Telecom,44.0,0.5560704355885079
2025-05-19,Ziply Fiber,39.0,0.49288061336254113
2025-05-19,Hughes,36.0,0.45496672002696104
2025-05-19,Atlantic Broadband,35.0,0.44232875558176765
2025-05-19,Midcontinent,33.0,0.41705282669138094
2025-05-19,WOW!,30.0,0.37913893335580084
2025-05-19,Cincinnati Bell,27.0,0.34122504002022075
2025-05-19,Service Electric,23.0,0.2906731822394473
2025-05-19,Shentel,19.0,0.24012132445867387
2025-05-19,Armstrong,18.0,0.22748336001348052
2025-05-19,Hotwire Fision,17.0,0.21484539556828716
2025-05-19,Vyve Broadband,16.0,0.20220743112309378
2025-05-19,Lumos,15.0,0.18956946667790042
2025-05-19,GoNetspeed,14.0,0.17693150223270707
2025-05-19,Ezee Fiber,14.0,0.17693150223270707
2025-05-19,Sonic,13.0,0.1642935377875137
2025-05-19,Bluepeak,13.0,0.1642935377875137
2025-05-19,Allo Communications,13.0,0.1642935377875137
2025-05-19,Point Broadband,12.0,0.15165557334232035
2025-05-19,Rise Broadband,11.0,0.13901760889712697
2025-05-19,Vexus Fiber,10.0,0.12637964445193361
2025-05-19,Surf Internet,9.0,0.11374168000674026
2025-05-19,Conexon Connect,9.0,0.11374168000674026
2025-05-19,Buckeye,9.0,0.11374168000674026
2025-05-19,Greenlight Networks (NY),8.0,0.10110371556154689
2025-05-19,IdeaTek,8.0,0.10110371556154689
2025-05-19,i3 Broadband,8.0,0.10110371556154689
2025-05-19,C Spire Fiber,8.0,0.10110371556154689
2025-05-19,Wyyerd Communications,5.0,0.06318982222596681
2025-05-19,Pavlov Media,5.0,0.06318982222596681
2025-05-19,Horry,5.0,0.06318982222596681
2025-05-20,Spectrum,1754.3333333333333,18.37126500977381
2025-05-20,Comcast,1749.0000000000002,18.31541468863447
2025-05-20,T-Mobile FWA,1200.3333333333335,12.569812901424188
2025-05-20,AT&T,1060.6666666666665,11.107232616587547
2025-05-20,Verizon FWA,719.3333333333334,7.532812063669369
2025-05-20,Frontier,384.0,4.021223122032953
2025-05-20,Verizon,328.66666666666663,3.441776040212232
2025-05-20,Cox Communications,281.0,2.9426137950293225
2025-05-20,CenturyLink,226.0,2.3666573582798107
2025-05-20,Altice,223.0,2.3352415526389283
2025-05-20,Starlink,169.0,1.7697570511030445
2025-05-20,Windstream,145.0,1.518430605975985
2025-05-20,Brightspeed,139.0,1.45559899469422
2025-05-20,Google Fiber,119.66666666666667,1.2531415805640889
2025-05-20,Cable One,111.0,1.1623848087126505
2025-05-20,Consolidated,85.0,0.8901144931583359
2025-05-20,Metronet,74.0,0.7749232058084337
2025-05-20,Mediacom,67.0,0.7016196593130413
2025-05-20,Astound Broadband,61.0,0.6387880480312764
2025-05-20,TDS Telecom,57.0,0.5969003071767665
2025-05-20,Atlantic Broadband,52.0,0.544540631108629
2025-05-20,Hughes,44.0,0.4607651493996092
2025-05-20,Midcontinent,39.0,0.4084054733314718
2025-05-20,Ziply Fiber,37.0,0.38746160290421683
2025-05-20,WOW!,36.0,0.37698966769058934
2025-05-20,Cincinnati Bell,31.0,0.32462999162245193
2025-05-20,Service Electric,27.0,0.282742250767942
2025-05-20,Conexon Connect,26.0,0.2722703155543145
2025-05-20,Hotwire Fision,26.0,0.2722703155543145
2025-05-20,Armstrong,25.0,0.26179838034068703
2025-05-20,Lumos,22.666666666666668,0.23736386484222294
2025-05-20,Shentel,18.0,0.18849483384529467
2025-05-20,Ezee Fiber,16.666666666666664,0.174532253560458
2025-05-20,Allo Communications,16.0,0.1675509634180397
2025-05-20,Vyve Broadband,16.0,0.1675509634180397
2025-05-20,GoNetspeed,15.0,0.15707902820441222
2025-05-20,Rise Broadband,15.0,0.15707902820441222
2025-05-20,Point Broadband,14.0,0.14660709299078475
2025-05-20,Vexus Fiber,13.0,0.13613515777715726
2025-05-20,Horry,13.0,0.13613515777715726
2025-05-20,Surf Internet,13.0,0.13613515777715726
2025-05-20,Sonic,11.0,0.1151912873499023
2025-05-20,Bluepeak,11.0,0.1151912873499023
2025-05-20,IdeaTek,10.0,0.10471935213627481
2025-05-20,Greenlight Networks (NY),10.0,0.10471935213627481
2025-05-20,Wyyerd Communications,10.0,0.10471935213627481
2025-05-20,C Spire Fiber,9.0,0.09424741692264733
2025-05-20,i3 Broadband,9.0,0.09424741692264733
2025-05-20,Buckeye,8.0,0.08377548170901986
2025-05-20,Pavlov Media,2.0,0.020943870427254964
2025-05-21,Comcast,1806.3333333333335,18.18151316893139
2025-05-21,Spectrum,1770.6666666666667,17.8225130011743
2025-05-21,T-Mobile FWA,1266.3333333333335,12.746183526253985
2025-05-21,AT&T,1062.0,10.689481630598893
2025-05-21,Verizon FWA,759.6666666666667,7.646368059050495
2025-05-21,Frontier,425.3333333333333,4.281160879047139
2025-05-21,Verizon,390.0,3.925515853044791
2025-05-21,Cox Communications,319.66666666666663,3.2175809427948328
2025-05-21,Altice,259.0,2.60694514343231
2025-05-21,CenturyLink,249.33333333333334,2.5096460325448753
2025-05-21,Brightspeed,155.0,1.560140915953699
2025-05-21,Starlink,155.0,1.560140915953699
2025-05-21,Windstream,113.0,1.1373930548565676
2025-05-21,Google Fiber,100.66666666666667,1.0132528099312197
2025-05-21,Cable One,85.0,0.8555611474584801
2025-05-21,TDS Telecom,82.0,0.8253648716658278
2025-05-21,Consolidated,78.66666666666667,0.7918134541184365
2025-05-21,Metronet,75.0,0.754906894816306
2025-05-21,Astound Broadband,68.0,0.6844489179667841
2025-05-21,Atlantic Broadband,52.0,0.5234021137393055
2025-05-21,Mediacom,48.0,0.48314041268243585
2025-05-21,Hughes,47.0,0.4730749874182184
2025-05-21,WOW!,47.0,0.4730749874182184
2025-05-21,Armstrong,39.0,0.3925515853044791
2025-05-21,Ziply Fiber,33.0,0.33215903371917466
2025-05-21,Cincinnati Bell,30.0,0.3019627579265224
2025-05-21,Midcontinent,30.0,0.3019627579265224
2025-05-21,Shentel,28.0,0.28183190739808756
2025-05-21,GoNetspeed,25.0,0.25163563160543534
2025-05-21,Service Electric,25.0,0.25163563160543534
2025-05-21,Vyve Broadband,25.0,0.25163563160543534
2025-05-21,Hotwire Fision,25.0,0.25163563160543534
2025-05-21,Conexon Connect,25.0,0.25163563160543534
2025-05-21,Allo Communications,22.0,0.2214393558127831
2025-05-21,Lumos,19.0,0.19124308002013085
2025-05-21,C Spire Fiber,18.0,0.18117765475591344
2025-05-21,Bluepeak,18.0,0.18117765475591344
2025-05-21,Rise Broadband,17.0,0.17111222949169602
2025-05-21,Wyyerd Communications,16.0,0.1610468042274786
2025-05-21,Buckeye,16.0,0.1610468042274786
2025-05-21,Surf Internet,16.0,0.1610468042274786
2025-05-21,Ezee Fiber,15.0,0.1509813789632612
2025-05-21,Point Broadband,12.0,0.12078510317060896
2025-05-21,Horry,11.0,0.11071967790639155
2025-05-21,i3 Broadband,11.0,0.11071967790639155
2025-05-21,Sonic,10.333333333333332,0.10400939439691326
2025-05-21,IdeaTek,10.0,0.10065425264217413
2025-05-21,Greenlight Networks (NY),10.0,0.10065425264217413
2025-05-21,Vexus Fiber,7.0,0.07045797684952189
2025-05-21,Pavlov Media,7.0,0.07045797684952189
2025-05-22,Spectrum,1831.3333333333333,18.203505516715815
2025-05-22,Comcast,1780.0000000000002,17.69325072065207
2025-05-22,T-Mobile FWA,1289.6666666666667,12.819323415393793
2025-05-22,AT&T,1105.6666666666665,10.990358172360095
2025-05-22,Verizon FWA,810.0000000000001,8.051423080746167
2025-05-22,Frontier,455.0,4.5227129651105
2025-05-22,Verizon,321.99999999999994,3.200689175308969
2025-05-22,Cox Communications,298.0,2.962128491435009
2025-05-22,CenturyLink,251.33333333333334,2.4982604950134197
2025-05-22,Altice,243.33333333333331,2.4187402670554325
2025-05-22,Starlink,171.0,1.6997448726019684
2025-05-22,Brightspeed,155.0,1.5407044166859947
2025-05-22,Windstream,150.66666666666666,1.4976309598754185
2025-05-22,Google Fiber,105.33333333333333,1.0470163347801598
2025-05-22,Cable One,96.0,0.9542427354958418
2025-05-22,Metronet,86.0,0.8548424505483584
2025-05-22,Mediacom,82.0,0.8150823365693649
2025-05-22,Consolidated,77.0,0.7653821940956231
2025-05-22,TDS Telecom,64.0,0.6361618236638946
2025-05-22,Astound Broadband,60.0,0.5964017096849011
2025-05-22,Hughes,57.0,0.5665816242006562
2025-05-22,Atlantic Broadband,53.0,0.5268215102216627
2025-05-22,Midcontinent,39.0,0.38766111129518577
2025-05-22,WOW!,37.0,0.3677810543056891
2025-05-22,Ziply Fiber,36.333333333333336,0.3611543686425235
2025-05-22,Service Electric,32.0,0.3180809118319473
2025-05-22,Cincinnati Bell,30.666666666666668,0.30482754050561617
2025-05-22,Armstrong,29.0,0.2882608263477022
2025-05-22,Hotwire Fision,26.0,0.2584407408634572
2025-05-22,Ezee Fiber,25.0,0.24850071236870883
2025-05-22,Conexon Connect,22.0,0.21868062688446377
2025-05-22,Shentel,20.0,0.19880056989496706
2025-05-22,Lumos,19.0,0.1888605414002187
2025-05-22,i3 Broadband,18.0,0.17892051290547034
2025-05-22,Vyve Broadband,17.0,0.168980484410722
2025-05-22,Horry,15.0,0.14910042742122528
2025-05-22,Allo Communications,15.0,0.14910042742122528
2025-05-22,GoNetspeed,15.0,0.14910042742122528
2025-05-22,C Spire Fiber,14.0,0.13916039892647694
2025-05-22,Surf Internet,13.0,0.1292203704317286
2025-05-22,Bluepeak,13.0,0.1292203704317286
