the_date,winner,total_wins,win_share
2025-06-16,T-Mobile FWA,1077.333333333333,12.596461142723514
2025-06-16,AT&T,878.6666666666666,10.273598877543066
2025-06-16,Verizon FWA,624.6666666666667,7.303764907631149
2025-06-16,Frontier,354.0,4.139059942318186
2025-06-16,Cox Communications,302.6666666666667,3.5388572764829687
2025-06-16,Verizon,289.3333333333333,3.382960480162133
2025-06-16,CenturyLink,188.33333333333334,2.2020422480318036
2025-06-16,Altice,173.33333333333334,2.0266583521708634
2025-06-16,Starlink,145.0,1.6953776599890873
2025-06-16,Brightspeed,106.0,1.2393795307506432
2025-06-16,Windstream,102.0,1.1926104918543925
2025-06-16,Consolidated,87.33333333333333,1.0211240159014732
2025-06-16,Google Fiber,83.0,0.9704575570972017
2025-06-16,Cable One,80.0,0.9353807779250137
2025-06-16,Metronet,59.0,0.6898433237196976
2025-06-16,TDS Telecom,55.0,0.643074284823447
2025-06-16,Astound Broadband,54.0,0.6313820250993842
2025-06-16,Mediacom,53.0,0.6196897653753216
2025-06-16,WOW!,44.0,0.5144594278587575
2025-06-16,Atlantic Broadband,40.0,0.46769038896250686
2025-06-16,Ziply Fiber,39.333333333333336,0.4598955491464651
2025-06-16,Cincinnati Bell,28.333333333333332,0.33128069218177564
2025-06-16,Hughes,25.0,0.2923064931015668
2025-06-16,Service Electric,24.0,0.28061423337750413
2025-06-16,Armstrong,23.0,0.26892197365344145
2025-06-16,Hotwire Fision,20.0,0.23384519448125343
2025-06-16,Midcontinent,20.0,0.23384519448125343
2025-06-16,Vexus Fiber,18.0,0.2104606750331281
2025-06-16,Horry,16.0,0.18707615558500273
2025-06-16,C Spire Fiber,16.0,0.18707615558500273
2025-06-16,Shentel,15.0,0.17538389586094008
2025-06-16,Lumos,15.0,0.17538389586094008
2025-06-16,Wyyerd Communications,15.0,0.17538389586094008
2025-06-16,Allo Communications,14.0,0.1636916361368774
2025-06-16,GoNetspeed,14.0,0.1636916361368774
2025-06-16,Sonic,14.0,0.1636916361368774
2025-06-16,Vyve Broadband,14.0,0.1636916361368774
2025-06-16,Ezee Fiber,13.0,0.15199937641281472
2025-06-16,Bluepeak,13.0,0.15199937641281472
2025-06-16,Conexon Connect,12.0,0.14030711668875206
2025-06-16,Point Broadband,12.0,0.14030711668875206
2025-06-16,Rise Broadband,10.0,0.11692259724062672
2025-06-16,i3 Broadband,9.0,0.10523033751656405
2025-06-16,Surf Internet,6.0,0.07015355834437603
2025-06-16,IdeaTek,6.0,0.07015355834437603
2025-06-16,Pavlov Media,6.0,0.07015355834437603
2025-06-16,Greenlight Networks (NY),3.0,0.035076779172188016
2025-06-17,Comcast,1857.666666666667,18.862113314831113
2025-06-17,Spectrum,1700.3333333333335,17.264604345765925
2025-06-17,T-Mobile FWA,1356.6666666666665,13.775130305286671
2025-06-17,AT&T,1008.3333333333335,10.238272524199555
2025-06-17,Verizon FWA,762.6666666666666,7.74385703648548
2025-06-17,Frontier,425.0,4.315304948216341
2025-06-17,Verizon,334.3333333333333,3.394706559263521
2025-06-17,Cox Communications,325.0,3.29993907804779
2025-06-17,Altice,265.33333333333337,2.6941041088472217
2025-06-17,CenturyLink,240.33333333333334,2.440262641305084
2025-06-17,Starlink,184.0,1.8682732011101335
2025-06-17,Brightspeed,120.66666666666667,1.2252081500033847
2025-06-17,Google Fiber,106.0,1.0762878223786638
2025-06-17,Cable One,103.0,1.0458268462736073
2025-06-17,Windstream,97.0,0.9849048940634942
2025-06-17,Metronet,85.0,0.8630609896432682
2025-06-17,Mediacom,74.0,0.7513707439247276
2025-06-17,Consolidated,73.66666666666667,0.7479861910241657
2025-06-17,TDS Telecom,66.0,0.6701414743112435
2025-06-17,Astound Broadband,61.0,0.619373180802816
2025-06-17,Hughes,44.0,0.4467609828741623
2025-06-17,Atlantic Broadband,43.0,0.43660732417247683
2025-06-17,Ziply Fiber,40.0,0.40614634806742034
2025-06-17,Midcontinent,39.0,0.3959926893657348
2025-06-17,WOW!,35.0,0.3553780545589928
2025-06-17,Cincinnati Bell,26.666666666666668,0.27076423204494693
2025-06-17,Hotwire Fision,25.0,0.2538414675421377
2025-06-17,Service Electric,24.0,0.24368780884045219
2025-06-17,Shentel,23.0,0.2335341501387667
2025-06-17,Armstrong,22.0,0.22338049143708116
2025-06-17,Ezee Fiber,22.0,0.22338049143708116
2025-06-17,Lumos,21.0,0.21322683273539567
2025-06-17,C Spire Fiber,20.0,0.20307317403371017
2025-06-17,Rise Broadband,19.0,0.19291951533202464
2025-06-17,Vexus Fiber,19.0,0.19291951533202464
2025-06-17,Vyve Broadband,17.0,0.17261219792865365
2025-06-17,Conexon Connect,16.0,0.16245853922696812
2025-06-17,Horry,15.0,0.15230488052528263
2025-06-17,Point Broadband,15.0,0.15230488052528263
2025-06-17,Sonic,14.0,0.1421512218235971
2025-06-17,GoNetspeed,14.0,0.1421512218235971
2025-06-17,Allo Communications,14.0,0.1421512218235971
2025-06-17,Pavlov Media,12.0,0.12184390442022609
2025-06-17,Surf Internet,12.0,0.12184390442022609
2025-06-17,Buckeye,11.0,0.11169024571854058
2025-06-17,Bluepeak,11.0,0.11169024571854058
2025-06-17,Wyyerd Communications,10.0,0.10153658701685508
2025-06-17,IdeaTek,7.0,0.07107561091179855
2025-06-17,Greenlight Networks (NY),6.0,0.060921952210113046
2025-06-17,i3 Broadband,6.0,0.060921952210113046
2025-06-18,Comcast,2065.3333333333335,19.741914927513147
2025-06-18,Spectrum,2042.6666666666667,19.525250916042697
2025-06-18,T-Mobile FWA,1392.9999999999998,13.315277999044127
2025-06-18,AT&T,1097.0,10.485900908077108
2025-06-18,Verizon FWA,775.6666666666666,7.41436992193723
2025-06-18,Frontier,400.0,3.8234825553608416
2025-06-18,Cox Communications,326.6666666666667,3.122510753544687
2025-06-18,Verizon,296.6666666666667,2.8357495618926243
2025-06-18,Altice,230.66666666666666,2.204874940258085
2025-06-18,CenturyLink,217.33333333333331,2.077425521746057
2025-06-18,Starlink,162.0,1.5485104349211407
2025-06-18,Windstream,150.0,1.4338059582603155
2025-06-18,Brightspeed,134.0,1.280866656045882
2025-06-18,Cable One,95.0,0.9080771068981999
2025-06-18,Google Fiber,90.66666666666667,0.8666560458817908
2025-06-18,Metronet,81.0,0.7742552174605704
2025-06-18,Consolidated,80.0,0.7646965110721683
2025-06-18,Astound Broadband,73.0,0.6977855663533535
2025-06-18,Mediacom,66.0,0.6308746216345388
2025-06-18,TDS Telecom,59.0,0.5639636769157241
2025-06-18,Hughes,56.0,0.5352875577505178
2025-06-18,Ziply Fiber,46.0,0.43970049386649673
2025-06-18,Atlantic Broadband,39.0,0.37278954914768203
2025-06-18,WOW!,38.0,0.3632308427592799
2025-06-18,Cincinnati Bell,35.0,0.3345547235940736
2025-06-18,Midcontinent,28.0,0.2676437788752589
2025-06-18,Shentel,27.0,0.2580850724868568
2025-06-18,Vexus Fiber,26.0,0.2485263660984547
2025-06-18,Service Electric,26.0,0.2485263660984547
2025-06-18,Armstrong,26.0,0.2485263660984547
2025-06-18,Allo Communications,24.0,0.22940895332165048
2025-06-18,Hotwire Fision,23.0,0.21985024693324837
2025-06-18,Lumos,23.0,0.21985024693324837
2025-06-18,Ezee Fiber,20.0,0.19117412776804207
2025-06-18,Vyve Broadband,19.0,0.18161542137963996
2025-06-18,GoNetspeed,17.0,0.16249800860283575
2025-06-18,Sonic,16.0,0.15293930221443366
2025-06-18,Conexon Connect,16.0,0.15293930221443366
2025-06-18,C Spire Fiber,15.0,0.14338059582603155
2025-06-18,Surf Internet,14.0,0.13382188943762946
2025-06-18,Wyyerd Communications,14.0,0.13382188943762946
2025-06-18,Pavlov Media,12.0,0.11470447666082524
2025-06-18,Point Broadband,12.0,0.11470447666082524
2025-06-18,Horry,10.0,0.09558706388402104
2025-06-18,Buckeye,9.0,0.08602835749561893
2025-06-18,Bluepeak,9.0,0.08602835749561893
2025-06-18,Rise Broadband,8.0,0.07646965110721683
2025-06-18,IdeaTek,7.0,0.06691094471881473
2025-06-18,i3 Broadband,6.0,0.05735223833041262
2025-06-18,Greenlight Networks (NY),5.0,0.04779353194201052
2025-06-19,Comcast,2363.3333333333326,21.140199177052892
2025-06-19,Spectrum,2259.0000000000005,20.20692945315762
2025-06-19,T-Mobile FWA,1409.9999999999998,12.612558888425069
2025-06-19,AT&T,1136.0,10.161607728546723
2025-06-19,Verizon FWA,769.0,6.878764386665872
2025-06-19,Frontier,407.3333333333333,3.643628123322798
2025-06-19,Cox Communications,348.0,3.112886874590018
2025-06-19,Verizon,332.66666666666663,2.9757290237939054
2025-06-19,Altice,246.66666666666663,2.2064523823722344
2025-06-19,CenturyLink,226.33333333333334,2.0245691454469563
2025-06-19,Starlink,185.0,1.6548392867791761
2025-06-19,Brightspeed,153.0,1.3685968155525077
2025-06-19,Windstream,141.0,1.2612558888425072
2025-06-19,Google Fiber,110.0,0.9839584948416722
2025-06-19,Cable One,95.0,0.8497823364541714
2025-06-19,Metronet,83.0,0.7424414097441708
2025-06-19,Mediacom,77.0,0.6887709463891706
2025-06-19,Consolidated,69.66666666666667,0.6231737133997258
2025-06-19,TDS Telecom,65.0,0.58143001967917
2025-06-19,Astound Broadband,58.0,0.5188144790983362
2025-06-19,Atlantic Broadband,49.0,0.43830878406583584
2025-06-19,Hughes,46.0,0.41147355238833566
2025-06-19,WOW!,46.0,0.41147355238833566
2025-06-19,Ziply Fiber,36.333333333333336,0.325004472538613
2025-06-19,Service Electric,33.0,0.29518754845250167
2025-06-19,Hotwire Fision,33.0,0.29518754845250167
2025-06-19,Conexon Connect,27.0,0.24151708509750136
2025-06-19,Midcontinent,26.0,0.23257200787166799
2025-06-19,Cincinnati Bell,25.0,0.2236269306458346
2025-06-19,Lumos,24.0,0.2146818534200012
2025-06-19,Ezee Fiber,24.0,0.2146818534200012
2025-06-19,Armstrong,23.0,0.20573677619416783
2025-06-19,Vyve Broadband,23.0,0.20573677619416783
2025-06-19,Allo Communications,20.0,0.17890154451666768
2025-06-19,Sonic,19.0,0.1699564672908343
2025-06-19,Point Broadband,17.0,0.15206631283916752
2025-06-19,Shentel,17.0,0.15206631283916752
2025-06-19,Horry,17.0,0.15206631283916752
2025-06-19,GoNetspeed,16.0,0.14312123561333415
2025-06-19,Vexus Fiber,16.0,0.14312123561333415
2025-06-19,Wyyerd Communications,14.0,0.12523108116166737
2025-06-19,C Spire Fiber,13.0,0.11628600393583399
2025-06-19,i3 Broadband,12.0,0.1073409267100006
2025-06-19,Rise Broadband,12.0,0.1073409267100006
2025-06-19,Surf Internet,12.0,0.1073409267100006
2025-06-19,Bluepeak,11.0,0.09839584948416723
2025-06-19,IdeaTek,11.0,0.09839584948416723
2025-06-19,Buckeye,9.0,0.08050569503250046
2025-06-19,Greenlight Networks (NY),9.0,0.08050569503250046
2025-06-19,Pavlov Media,4.0,0.03578030890333354
2025-06-20,Comcast,2254.333333333333,20.067058334816927
2025-06-20,Spectrum,2245.6666666666656,19.98991157794789
2025-06-20,T-Mobile FWA,1482.3333333333333,13.195062607560383
2025-06-20,AT&T,1187.0,10.566138508100412
2025-06-20,Verizon FWA,830.0,7.388285561687735
2025-06-20,Frontier,431.0,3.83656756275592
2025-06-20,Verizon,326.33333333333337,2.9048721144145753
2025-06-20,Cox Communications,304.0,2.706070856329002
2025-06-20,Altice,244.99999999999997,2.1808794730283068
2025-06-20,CenturyLink,236.0,2.1007655332027775
2025-06-20,Starlink,188.0,1.6734911874666194
2025-06-20,Brightspeed,155.0,1.3797400747730106
2025-06-20,Windstream,119.0,1.0592843154708922
2025-06-20,Cable One,106.0,0.9435641801673492
2025-06-20,Google Fiber,91.33333333333333,0.8130081300813008
2025-06-20,Mediacom,80.0,0.7121239095602636
2025-06-20,Consolidated,75.66666666666666,0.6735505311257493
2025-06-20,Metronet,70.0,0.6231084208652307
2025-06-20,Astound Broadband,66.0,0.5875022253872175
2025-06-20,Atlantic Broadband,65.0,0.5786006765177142
2025-06-20,Hughes,57.0,0.5073882855616878
2025-06-20,TDS Telecom,56.0,0.4984867366921845
2025-06-20,WOW!,54.0,0.48068363895317795
2025-06-20,Ziply Fiber,44.0,0.391668150258145
2025-06-20,Service Electric,36.0,0.3204557593021186
2025-06-20,Armstrong,33.0,0.29375111269360876
2025-06-20,Midcontinent,29.0,0.25814491721559557
2025-06-20,Cincinnati Bell,27.0,0.24034181947658897
2025-06-20,Ezee Fiber,24.0,0.21363717286807907
2025-06-20,C Spire Fiber,23.0,0.20473562399857578
2025-06-20,Vyve Broadband,21.0,0.1869325262595692
2025-06-20,Hotwire Fision,21.0,0.1869325262595692
2025-06-20,Vexus Fiber,20.0,0.1780309773900659
2025-06-20,Surf Internet,20.0,0.1780309773900659
2025-06-20,Shentel,19.0,0.16912942852056262
2025-06-20,Bluepeak,18.0,0.1602278796510593
2025-06-20,Allo Communications,18.0,0.1602278796510593
2025-06-20,GoNetspeed,17.0,0.15132633078155602
2025-06-20,Lumos,16.333333333333332,0.14539196486855382
2025-06-20,Conexon Connect,16.0,0.1424247819120527
2025-06-20,Wyyerd Communications,15.0,0.13352323304254943
2025-06-20,Point Broadband,14.0,0.12462168417304613
2025-06-20,Horry,14.0,0.12462168417304613
2025-06-20,Rise Broadband,13.0,0.11572013530354283
2025-06-20,Sonic,12.0,0.10681858643403953
2025-06-20,i3 Broadband,11.0,0.09791703756453625
2025-06-20,IdeaTek,10.0,0.08901548869503295
2025-06-20,Pavlov Media,9.0,0.08011393982552965
2025-06-20,Buckeye,5.0,0.044507744347516476
2025-06-20,Greenlight Networks (NY),4.0,0.03560619547801318
2025-06-21,Comcast,3832.333333333333,19.95244871750373
2025-06-21,Spectrum,3741.3333333333317,19.47867134080732
2025-06-21,T-Mobile FWA,2494.0000000000005,12.9846239283607
2025-06-21,AT&T,1928.666666666667,10.041303668737637
2025-06-21,Verizon FWA,1573.666666666667,8.193051265141788
2025-06-21,Frontier,731.0,3.8058380479677902
2025-06-21,Verizon,616.3333333333334,3.2088438443649996
2025-06-21,Cox Communications,527.3333333333334,2.745479157266322
2025-06-21,Altice,427.3333333333333,2.224844677380167
2025-06-21,CenturyLink,391.33333333333337,2.037416264621152
2025-06-21,Starlink,333.0,1.733712818020895
2025-06-21,Brightspeed,247.0,1.2859671653188018
2025-06-21,Windstream,226.33333333333334,1.1783693728089968
2025-06-21,Google Fiber,186.66666666666666,0.9718510291208219
2025-06-21,Cable One,160.0,0.8330151678178475
2025-06-21,Consolidated,151.0,0.7861580646280935
2025-06-21,Mediacom,151.0,0.7861580646280935
2025-06-21,TDS Telecom,134.0,0.6976502030474472
2025-06-21,Metronet,112.0,0.5831106174724932
2025-06-21,Astound Broadband,103.0,0.5362535142827393
2025-06-21,Ziply Fiber,98.66666666666667,0.513692686821006
2025-06-21,Atlantic Broadband,93.66666666666667,0.48766096282669824
2025-06-21,Hughes,77.0,0.40088854951233904
2025-06-21,WOW!,71.0,0.3696504807191698
2025-06-21,Service Electric,56.0,0.2915553087362466
2025-06-21,Midcontinent,52.0,0.2707299295408004
2025-06-21,Lumos,49.666666666666664,0.2585817916767901
2025-06-21,Shentel,48.0,0.24990455034535422
2025-06-21,Ezee Fiber,46.333333333333336,0.24122730901391834
2025-06-21,Armstrong,42.0,0.21866648155218493
2025-06-21,Cincinnati Bell,41.66666666666667,0.21693103328589777
2025-06-21,Hotwire Fision,41.0,0.2134601367533234
2025-06-21,C Spire Fiber,39.0,0.2030474471556003
2025-06-21,GoNetspeed,34.0,0.17701572316129258
2025-06-21,Vexus Fiber,33.0,0.17180937836243101
2025-06-21,Horry,31.0,0.16139668876470795
2025-06-21,Conexon Connect,31.0,0.16139668876470795
2025-06-21,Allo Communications,30.0,0.15619034396584638
2025-06-21,Vyve Broadband,30.0,0.15619034396584638
2025-06-21,Bluepeak,28.0,0.1457776543681233
2025-06-21,Point Broadband,23.0,0.11974593037381556
2025-06-21,Rise Broadband,23.0,0.11974593037381556
2025-06-21,Sonic,20.0,0.10412689597723093
2025-06-21,Surf Internet,19.0,0.09892055117836938
2025-06-21,i3 Broadband,18.0,0.09371420637950784
2025-06-21,Buckeye,15.0,0.07809517198292319
2025-06-21,Pavlov Media,15.0,0.07809517198292319
2025-06-21,IdeaTek,12.0,0.062476137586338555
2025-06-21,Wyyerd Communications,12.0,0.062476137586338555
2025-06-21,Greenlight Networks (NY),10.0,0.052063447988615466
2025-06-22,Comcast,3416.0,21.276860791030828
2025-06-22,Spectrum,3347.0000000000014,20.84708813453753
2025-06-22,T-Mobile FWA,1835.0,11.429461227032075
2025-06-22,AT&T,1741.3333333333333,10.846050036333434
2025-06-22,Verizon FWA,1199.3333333333335,7.470154676632409
2025-06-22,Frontier,600.3333333333333,3.739229731132564
2025-06-22,Verizon,505.0,3.145437558393023
2025-06-22,Cox Communications,490.6666666666667,3.0561611128412745
2025-06-22,Altice,357.6666666666667,2.2277587459773693
2025-06-22,CenturyLink,306.0,1.905948302709436
2025-06-22,Starlink,263.0,1.6381189660541884
2025-06-22,Brightspeed,194.0,1.2083463095608842
2025-06-22,Windstream,178.0,1.108688881968234
2025-06-22,Google Fiber,156.0,0.9716599190283398
2025-06-22,Cable One,124.0,0.7723450638430394
2025-06-22,Consolidated,100.33333333333333,0.6249351188622442
2025-06-22,Mediacom,92.0,0.5730302086577389
2025-06-22,Astound Broadband,91.0,0.5668016194331983
2025-06-22,TDS Telecom,88.0,0.5481158517595763
2025-06-22,Metronet,81.0,0.5045157271877918
2025-06-22,Hughes,74.0,0.4609156026160074
2025-06-22,Atlantic Broadband,61.0,0.37994394269697906
2025-06-22,Ziply Fiber,61.0,0.37994394269697906
2025-06-22,WOW!,56.0,0.3488009965742758
2025-06-22,Midcontinent,53.0,0.3301152289006539
2025-06-22,Hotwire Fision,51.0,0.31765805045157264
2025-06-22,Service Electric,39.0,0.24291497975708495
2025-06-22,Lumos,36.33333333333333,0.22630540849164324
2025-06-22,Cincinnati Bell,36.0,0.22422921208346305
2025-06-22,Ezee Fiber,35.0,0.2180006228589224
2025-06-22,Armstrong,30.0,0.1868576767362192
2025-06-22,Shentel,28.0,0.1744004982871379
2025-06-22,Vyve Broadband,27.0,0.1681719090625973
2025-06-22,Vexus Fiber,26.0,0.16194331983805665
2025-06-22,Sonic,25.0,0.155714730613516
2025-06-22,Horry,25.0,0.155714730613516
2025-06-22,Conexon Connect,23.0,0.14325755216443473
2025-06-22,C Spire Fiber,21.0,0.13080037371535344
2025-06-22,Allo Communications,21.0,0.13080037371535344
2025-06-22,Wyyerd Communications,20.0,0.1245717844908128
2025-06-22,i3 Broadband,20.0,0.1245717844908128
2025-06-22,Bluepeak,18.0,0.11211460604173153
2025-06-22,Pavlov Media,17.0,0.10588601681719088
2025-06-22,GoNetspeed,17.0,0.10588601681719088
2025-06-22,Point Broadband,15.0,0.0934288383681096
2025-06-22,Surf Internet,15.0,0.0934288383681096
2025-06-22,Rise Broadband,15.0,0.0934288383681096
2025-06-22,IdeaTek,14.0,0.08720024914356896
2025-06-22,Greenlight Networks (NY),7.0,0.04360012457178448
2025-06-22,Buckeye,3.0,0.01868576767362192
2025-06-23,Comcast,2223.0000000000005,22.434905469958963
2025-06-23,Spectrum,2150.3333333333335,21.701540738747223
2025-06-23,T-Mobile FWA,1092.6666666666665,11.027383435376436
2025-06-23,AT&T,1054.3333333333333,10.640516719370247
2025-06-23,Verizon FWA,637.3333333333334,6.432079660902913
2025-06-23,Frontier,344.0,3.4717082688555467
2025-06-23,Cox Communications,295.33333333333337,2.980555742447689
2025-06-23,Verizon,291.33333333333337,2.940187041647043
2025-06-23,Altice,227.33333333333334,2.294287828836709
2025-06-23,CenturyLink,188.0,1.897328937630357
2025-06-23,Starlink,184.0,1.8569602368297111
2025-06-23,Windstream,112.0,1.130323622418085
2025-06-23,Brightspeed,109.0,1.1000470968176006
2025-06-23,Google Fiber,93.0,0.938572293615017
2025-06-23,Mediacom,71.0,0.7165444392114646
2025-06-23,Cable One,71.0,0.7165444392114646
2025-06-23,Metronet,64.0,0.6458992128103344
2025-06-23,Consolidated,62.0,0.6257148624100114
2025-06-23,TDS Telecom,57.0,0.575253986409204
2025-06-23,Astound Broadband,51.333333333333336,0.5180649936082891
2025-06-23,Atlantic Broadband,41.0,0.41377918320662044
2025-06-23,Hughes,37.0,0.3734104824059745
2025-06-23,Cincinnati Bell,32.333333333333336,0.326313664805221
2025-06-23,WOW!,32.0,0.3229496064051672
2025-06-23,Ziply Fiber,30.333333333333336,0.30612931440489805
2025-06-23,Service Electric,30.0,0.3027652560048442
2025-06-23,Midcontinent,24.0,0.24221220480387537
2025-06-23,Shentel,23.0,0.2321200296037139
2025-06-23,Hotwire Fision,20.0,0.20184350400322948
2025-06-23,Ezee Fiber,20.0,0.20184350400322948
2025-06-23,Conexon Connect,18.0,0.18165915360290652
2025-06-23,Lumos,17.0,0.17156697840274504
2025-06-23,Vyve Broadband,17.0,0.17156697840274504
2025-06-23,Vexus Fiber,16.0,0.1614748032025836
2025-06-23,Sonic,16.0,0.1614748032025836
2025-06-23,Bluepeak,15.0,0.1513826280024221
2025-06-23,Horry,15.0,0.1513826280024221
2025-06-23,C Spire Fiber,14.0,0.14129045280226063
2025-06-23,Rise Broadband,14.0,0.14129045280226063
2025-06-23,Wyyerd Communications,13.0,0.13119827760209915
2025-06-23,GoNetspeed,13.0,0.13119827760209915
2025-06-23,Allo Communications,13.0,0.13119827760209915
2025-06-23,Greenlight Networks (NY),10.0,0.10092175200161474
2025-06-23,Point Broadband,10.0,0.10092175200161474
2025-06-23,Armstrong,10.0,0.10092175200161474
2025-06-23,Surf Internet,8.0,0.0807374016012918
2025-06-23,Pavlov Media,7.0,0.07064522640113031
2025-06-23,i3 Broadband,5.0,0.05046087600080737
2025-06-23,IdeaTek,5.0,0.05046087600080737
2025-06-23,Buckeye,5.0,0.05046087600080737
2025-06-24,Comcast,2340.3333333333335,20.704196278493704
2025-06-24,Spectrum,2259.6666666666665,19.99056353395653
2025-06-24,T-Mobile FWA,1427.6666666666667,12.630120020052491
2025-06-24,AT&T,1208.6666666666667,10.692695585503229
2025-06-24,Verizon FWA,872.0,7.714310990534044
2025-06-24,Frontier,402.0,3.5563681401315206
2025-06-24,Cox Communications,360.0,3.1848072896700184
2025-06-24,Verizon,321.66666666666674,2.8456842912329336
2025-06-24,Altice,232.66666666666669,2.0583291557311787
2025-06-24,CenturyLink,205.66666666666669,1.819468609005927
2025-06-24,Starlink,200.0,1.76933738315001
2025-06-24,Brightspeed,150.0,1.3270030373625077
2025-06-24,Windstream,143.0,1.2650762289522572
2025-06-24,Google Fiber,104.0,0.9200554392380053
2025-06-24,Cable One,95.0,0.8404352569962548
2025-06-24,Consolidated,84.33333333333334,0.7460705965615877
2025-06-24,Metronet,81.0,0.7165816401757541
2025-06-24,Mediacom,68.0,0.6015747102710034
2025-06-24,Astound Broadband,63.0,0.5573412756922532
2025-06-24,TDS Telecom,59.0,0.521954528029253
2025-06-24,Atlantic Broadband,55.333333333333336,0.48951667600483617
2025-06-24,WOW!,43.0,0.3804075373772522
2025-06-24,Hughes,42.0,0.3715608504615021
2025-06-24,Ziply Fiber,41.0,0.3627141635457521
2025-06-24,Service Electric,34.0,0.3007873551355017
2025-06-24,Cincinnati Bell,29.0,0.25655392055675147
2025-06-24,Midcontinent,26.0,0.23001385980950131
2025-06-24,Shentel,25.0,0.22116717289375126
2025-06-24,Vyve Broadband,23.0,0.20347379906225116
2025-06-24,C Spire Fiber,23.0,0.20347379906225116
2025-06-24,Allo Communications,21.0,0.18578042523075106
2025-06-24,GoNetspeed,21.0,0.18578042523075106
2025-06-24,Surf Internet,19.0,0.16808705139925095
2025-06-24,Hotwire Fision,18.0,0.1592403644835009
2025-06-24,Vexus Fiber,17.0,0.15039367756775085
2025-06-24,Ezee Fiber,17.0,0.15039367756775085
2025-06-24,Horry,16.0,0.1415469906520008
2025-06-24,Lumos,16.0,0.1415469906520008
2025-06-24,Bluepeak,15.0,0.13270030373625075
2025-06-24,Armstrong,15.0,0.13270030373625075
2025-06-24,Point Broadband,14.0,0.12385361682050071
2025-06-24,Sonic,14.0,0.12385361682050071
2025-06-24,Conexon Connect,13.0,0.11500692990475066
2025-06-24,Wyyerd Communications,12.666666666666668,0.11205803426616731
2025-06-24,Buckeye,12.0,0.1061602429890006
2025-06-24,Rise Broadband,12.0,0.1061602429890006
2025-06-24,i3 Broadband,11.0,0.09731355607325055
2025-06-24,Pavlov Media,9.0,0.07962018224175045
2025-06-24,IdeaTek,8.0,0.0707734953260004
2025-06-24,Greenlight Networks (NY),4.0,0.0353867476630002
2025-06-25,Spectrum,2311.3333333333335,20.162838034312305
2025-06-25,Comcast,2240.6666666666665,19.546379761558594
2025-06-25,T-Mobile FWA,1522.0000000000007,13.277115440535045
2025-06-25,AT&T,1186.666666666667,10.351846466996223
2025-06-25,Verizon FWA,903.6666666666666,7.883105553940099
2025-06-25,Frontier,437.0,3.812154696132597
2025-06-25,Verizon,353.0,3.0793835417272466
2025-06-25,Cox Communications,324.6666666666667,2.8322186682175055
2025-06-25,CenturyLink,249.33333333333334,2.1750508868857232
2025-06-25,Altice,245.99999999999997,2.1459726664728116
2025-06-25,Starlink,199.0,1.7359697586507707
2025-06-25,Brightspeed,149.33333333333334,1.302704274498401
2025-06-25,Windstream,137.0,1.195114858970631
2025-06-25,Consolidated,105.66666666666667,0.9217795870892703
2025-06-25,Google Fiber,105.0,0.915963943006688
2025-06-25,Metronet,92.0,0.8025588833963362
2025-06-25,Cable One,80.0,0.6978772899098576
2025-06-25,Astound Broadband,67.0,0.5844722302995057
2025-06-25,Mediacom,62.0,0.5408548996801397
2025-06-25,TDS Telecom,56.0,0.48851410293690034
2025-06-25,WOW!,45.0,0.3925559755742949
2025-06-25,Ziply Fiber,42.666666666666664,0.37220122128525734
2025-06-25,Hughes,41.0,0.357662111078802
2025-06-25,Atlantic Broadband,39.0,0.34021517883105556
2025-06-25,Midcontinent,36.0,0.3140447804594359
2025-06-25,Service Electric,35.0,0.3053213143355627
2025-06-25,Cincinnati Bell,34.66666666666667,0.30241349229427167
2025-06-25,Conexon Connect,33.0,0.28787438208781624
2025-06-25,Lumos,27.0,0.23553358534457694
2025-06-25,Armstrong,25.0,0.2180866530968305
2025-06-25,Ezee Fiber,23.0,0.20063972084908405
2025-06-25,Hotwire Fision,22.0,0.19191625472521084
2025-06-25,C Spire Fiber,21.0,0.18319278860133761
2025-06-25,Allo Communications,20.0,0.1744693224774644
2025-06-25,Vyve Broadband,20.0,0.1744693224774644
2025-06-25,Vexus Fiber,19.0,0.16574585635359118
2025-06-25,Horry,17.0,0.14829892410584475
2025-06-25,GoNetspeed,15.0,0.1308519918580983
2025-06-25,Rise Broadband,14.0,0.12212852573422509
2025-06-25,Sonic,13.666666666666668,0.11922070369293401
2025-06-25,Buckeye,13.0,0.11340505961035185
2025-06-25,Shentel,12.0,0.10468159348647864
2025-06-25,i3 Broadband,12.0,0.10468159348647864
2025-06-25,Bluepeak,12.0,0.10468159348647864
2025-06-25,Point Broadband,11.0,0.09595812736260542
2025-06-25,Surf Internet,9.0,0.07851119511485898
2025-06-25,Pavlov Media,8.0,0.06978772899098576
2025-06-25,Wyyerd Communications,7.0,0.06106426286711254
2025-06-25,Greenlight Networks (NY),7.0,0.06106426286711254
2025-06-25,IdeaTek,2.0,0.01744693224774644
2025-06-26,Spectrum,2031.3333333333333,18.14554549785612
2025-06-26,Comcast,1940.3333333333337,17.33265840876608
2025-06-26,T-Mobile FWA,1589.0,14.194259171033824
2025-06-26,AT&T,1122.666666666667,10.028585040495477
2025-06-26,Verizon FWA,972.6666666666666,8.688661267270128
2025-06-26,Frontier,482.0,4.305621724630776
2025-06-26,Verizon,337.66666666666663,3.0163172939494993
