the_date,state,dma_name,winner,loser,current_wins,rolling_avg,rolling_stddev,z_score,pct_increase,is_first_appearance,is_outlier,outlier_reason
2025-03-09,Pennsylvania,"Philadelphia, PA",T-Mobile FWA,Comcast,14.0,2.3333333333333335,0.5773502691896258,20.2072594216369,499.9999999999999,False,True,Z-Score > 1.5
2025-03-09,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",Spectrum,AT&T,10.0,3.0,1.0,7.0,233.33333333333334,False,True,Z-Score > 1.5
2025-03-09,Tennessee,"Nashville, TN",AT&T,Spectrum,11.0,1.6666666666666667,1.5275252316519465,6.110100926607788,560.0,False,True,Z-Score > 1.5
2025-03-09,New York,"New York, NY",Verizon,Comcast,20.0,14.0,1.0,6.0,42.857142857142854,False,True,Z-Score > 1.5
2025-03-09,Tennessee,"Nashville, TN",Comcast,AT&T,11.0,2.0,2.6457513110645907,3.401680257083045,450.0,False,True,Z-Score > 1.5
2025-03-09,Tennessee,"Memphis, TN",Comcast,AT&T,12.0,3.0,2.6457513110645907,3.401680257083045,300.0,False,True,Z-Score > 1.5
2025-03-09,Tennessee,"Nashville, TN",AT&T,Comcast,15.0,4.666666666666667,3.0550504633038935,3.3823772986578815,221.4285714285714,False,True,Z-Score > 1.5
2025-03-09,Massachusetts,"Boston, MA",Comcast,Spectrum,18.0,7.0,3.4641016151377544,3.1754264805429417,157.14285714285714,False,True,Z-Score > 1.5
2025-03-09,Oregon,"Portland, OR",T-Mobile FWA,Comcast,10.0,2.3333333333333335,3.214550253664318,2.3849888978799783,328.5714285714285,False,True,Z-Score > 1.5
2025-03-09,Massachusetts,"Boston, MA",Comcast,Verizon,16.0,4.333333333333333,5.131601439446884,2.2734943086157084,269.2307692307693,False,True,Z-Score > 1.5
2025-03-09,North Carolina,"Charlotte, NC",T-Mobile FWA,Spectrum,13.0,4.0,4.0,2.25,225.0,False,True,Z-Score > 1.5
2025-03-09,Pennsylvania,"Philadelphia, PA",Comcast,Verizon,12.0,4.666666666666667,4.041451884327381,1.8145294174531095,157.1428571428571,False,True,Z-Score > 1.5
2025-03-09,New York,"New York, NY",Altice,Comcast,26.0,11.333333333333334,8.32666399786453,1.7614096918559585,129.41176470588235,False,True,Z-Score > 1.5
2025-03-09,Minnesota,"Minneapolis-St. Paul, MN",Comcast,Spectrum,13.0,4.333333333333333,4.932882862316247,1.7569171838386637,200.00000000000006,False,True,Z-Score > 1.5
2025-03-09,Illinois,"Chicago, IL",AT&T,Comcast,24.0,7.666666666666667,9.865765724632494,1.6555565770787406,213.04347826086953,False,True,Z-Score > 1.5
2025-03-09,New York,"New York, NY",Verizon,Spectrum,20.0,10.0,6.082762530298219,1.643989873053573,100.0,False,True,Z-Score > 1.5
2025-03-09,New York,"New York, NY",Verizon,Altice,21.0,12.333333333333334,5.507570547286102,1.5735915849388862,70.27027027027026,False,True,Z-Score > 1.5
2025-03-09,New York,"New York, NY",Altice,T-Mobile FWA,14.0,5.666666666666667,5.507570547286102,1.5130688316720058,147.05882352941174,False,True,Z-Score > 1.5
2025-03-09,Illinois,"Chicago, IL",Comcast,AT&T,21.0,9.666666666666666,8.020806277010642,1.4129917793697508,117.24137931034484,False,True,Pct Increase > 30%
2025-03-09,Missouri,"St. Louis, MO",Spectrum,AT&T,13.0,6.333333333333333,5.131601439446884,1.299139604923262,105.26315789473686,False,True,Pct Increase > 30%
2025-03-09,Maryland,"Washington, DC",Verizon,Comcast,15.0,9.666666666666666,4.509249752822894,1.1827540335273166,55.17241379310346,False,True,Pct Increase > 30%
2025-03-09,Virginia,"Washington, DC",Verizon,Comcast,14.0,9.333333333333334,4.041451884327381,1.1547005383792512,49.999999999999986,False,True,Pct Increase > 30%
2025-03-09,Illinois,"Chicago, IL",Comcast,Spectrum,17.0,8.0,7.937253933193772,1.1338934190276817,112.5,False,True,Pct Increase > 30%
2025-03-09,Illinois,"Chicago, IL",T-Mobile FWA,Comcast,23.0,11.333333333333334,11.060440015358038,1.0548103556880963,102.94117647058823,False,True,Pct Increase > 30%
2025-03-09,New York,"New York, NY",Altice,Verizon,13.0,7.666666666666667,5.8594652770823155,0.9102081983817187,69.56521739130434,False,True,Pct Increase > 30%
2025-03-09,New Jersey,"New York, NY",Verizon,Comcast,15.0,10.666666666666666,4.932882862316248,0.8784585919193317,40.62500000000001,False,True,Pct Increase > 30%
2025-03-09,Pennsylvania,"Philadelphia, PA",Verizon,Comcast,16.0,10.666666666666666,7.094598884597588,0.7517455771759034,50.000000000000014,False,True,Pct Increase > 30%
2025-03-09,New Jersey,"New York, NY",Altice,Comcast,21.0,14.0,12.0,0.5833333333333334,50.0,False,True,Pct Increase > 30%
2025-03-09,New Jersey,"New York, NY",Altice,T-Mobile FWA,12.0,8.333333333333334,7.371114795831994,0.49743719481074794,43.999999999999986,False,True,Pct Increase > 30%
2025-03-09,New Jersey,"New York, NY",Verizon,Altice,12.0,8.666666666666666,8.621678104251709,0.38662233651352956,38.46153846153847,False,True,Pct Increase > 30%
2025-03-09,New York,"New York, NY",Altice,Spectrum,16.0,11.0,18.193405398660254,0.27482485496465636,45.45454545454545,False,True,Pct Increase > 30%
2025-03-10,New York,"New York, NY",Verizon,Altice,13.0,4.0,1.7320508075688772,5.196152422706632,225.0,False,True,Z-Score > 1.5
2025-03-10,New York,"New York, NY",Altice,Spectrum,23.0,5.666666666666667,3.7859388972001824,4.5783447128932435,305.88235294117646,False,True,Z-Score > 1.5
2025-03-10,New Jersey,"Philadelphia, PA",Comcast,Verizon,10.0,3.3333333333333335,1.5275252316519468,4.364357804719847,199.99999999999997,False,True,Z-Score > 1.5
2025-03-10,Pennsylvania,"Philadelphia, PA",T-Mobile FWA,Comcast,10.0,1.6666666666666667,2.0816659994661326,4.003203845127179,500.0,False,True,Z-Score > 1.5
2025-03-10,Missouri,"St. Louis, MO",AT&T,Spectrum,13.0,3.6666666666666665,4.041451884327381,2.309401076758503,254.5454545454546,False,True,Z-Score > 1.5
2025-03-10,New Jersey,"New York, NY",Altice,Verizon,11.0,2.6666666666666665,3.7859388972001824,2.2011272658140597,312.50000000000006,False,True,Z-Score > 1.5
2025-03-10,New York,"New York, NY",Altice,Comcast,14.0,8.666666666666666,4.163331998932265,1.2810252304406973,61.538461538461554,False,True,Pct Increase > 30%
2025-03-10,Pennsylvania,"Philadelphia, PA",Comcast,Verizon,10.0,4.666666666666667,4.618802153517007,1.1547005383792512,114.28571428571428,False,True,Pct Increase > 30%
2025-03-10,Illinois,"Chicago, IL",T-Mobile FWA,Comcast,15.0,6.0,8.717797887081348,1.0323708024175278,150.0,False,True,Pct Increase > 30%
2025-03-10,New York,"New York, NY",Verizon,Spectrum,10.0,6.333333333333333,4.041451884327381,0.9072647087265548,57.89473684210527,False,True,Pct Increase > 30%
2025-03-10,Pennsylvania,"Philadelphia, PA",Verizon,Comcast,16.0,8.333333333333334,9.29157324317757,0.8251204038343014,91.99999999999999,False,True,Pct Increase > 30%
2025-03-10,Illinois,"Chicago, IL",AT&T,Comcast,13.0,8.333333333333334,5.859465277082315,0.796432173584004,55.99999999999999,False,True,Pct Increase > 30%
2025-03-10,New Jersey,"New York, NY",Verizon,Altice,11.0,7.333333333333333,5.131601439446884,0.714526782707794,50.000000000000014,False,True,Pct Increase > 30%
2025-03-11,Pennsylvania,"Philadelphia, PA",Verizon,Comcast,25.0,3.0,2.6457513110645907,8.315218406202998,733.3333333333333,False,True,Z-Score > 1.5
2025-03-11,Virginia,"Washington, DC",Comcast,Verizon,10.0,3.3333333333333335,2.0816659994661326,3.2025630761017427,199.99999999999997,False,True,Z-Score > 1.5
2025-03-11,Ohio,"Cincinnati, OH",Cincinnati Bell,Spectrum,12.0,4.0,3.605551275463989,2.2188007849009166,200.0,False,True,Z-Score > 1.5
2025-03-11,Illinois,"Chicago, IL",Comcast,AT&T,15.0,6.0,5.291502622129181,1.7008401285415224,150.0,False,True,Z-Score > 1.5
2025-03-11,New York,"New York, NY",Altice,Verizon,14.0,6.666666666666667,5.033222956847167,1.456985592771548,109.99999999999999,False,True,Pct Increase > 30%
2025-03-11,Virginia,"Washington, DC",Verizon,Comcast,10.0,4.333333333333333,5.8594652770823155,0.9670962107805763,130.7692307692308,False,True,Pct Increase > 30%
2025-03-11,Maryland,"Washington, DC",Verizon,Comcast,12.0,7.666666666666667,4.932882862316247,0.8784585919193317,56.52173913043478,False,True,Pct Increase > 30%
2025-03-11,Illinois,"Chicago, IL",AT&T,Comcast,17.0,7.666666666666667,10.692676621563626,0.8728715609439694,121.7391304347826,False,True,Pct Increase > 30%
2025-03-11,New York,"New York, NY",Altice,Spectrum,19.0,11.333333333333334,9.71253485622231,0.7893579565127672,67.6470588235294,False,True,Pct Increase > 30%
2025-03-11,New York,"New York, NY",Spectrum,Altice,11.0,4.666666666666667,8.082903768654761,0.7835467939002063,135.7142857142857,False,True,Pct Increase > 30%
2025-03-11,New York,"New York, NY",Altice,Comcast,13.0,8.0,7.54983443527075,0.6622661785325219,62.5,False,True,Pct Increase > 30%
2025-03-11,Illinois,"Chicago, IL",T-Mobile FWA,Comcast,15.0,9.0,9.539392014169456,0.628970902033151,66.66666666666666,False,True,Pct Increase > 30%
2025-03-11,Illinois,"Chicago, IL",Comcast,Spectrum,12.0,8.666666666666666,7.371114795831994,0.45221563164613465,38.46153846153847,False,True,Pct Increase > 30%
2025-03-11,New York,"New York, NY",Verizon,Altice,19.0,10.0,0.0,,90.0,False,True,Pct Increase > 30%
2025-03-12,Pennsylvania,"Philadelphia, PA",Verizon,Comcast,11.0,1.6666666666666667,0.5773502691896257,16.165807537309522,560.0,False,True,Z-Score > 1.5
2025-03-12,Nevada,"Las Vegas, NV",Cox Communications,Spectrum,11.0,3.6666666666666665,0.5773502691896258,12.701705922171767,200.00000000000006,False,True,Z-Score > 1.5
2025-03-12,Florida,"Tampa-St. Petersburg, FL",Spectrum,Verizon FWA,13.0,1.3333333333333333,1.1547005383792517,10.10362971081845,875.0,False,True,Z-Score > 1.5
2025-03-12,Pennsylvania,"Philadelphia, PA",Comcast,Verizon,11.0,2.0,1.0,9.0,450.0,False,True,Z-Score > 1.5
2025-03-12,Arizona,"Phoenix, AZ",CenturyLink,Cox Communications,17.0,3.3333333333333335,2.5166114784235836,5.430582663966678,409.99999999999994,False,True,Z-Score > 1.5
2025-03-12,New York,"New York, NY",Altice,Comcast,17.0,4.0,3.605551275463989,3.6055512754639896,325.0,False,True,Z-Score > 1.5
2025-03-12,Utah,"Salt Lake City, UT",CenturyLink,Comcast,10.0,2.6666666666666665,2.0816659994661326,3.5228193837119175,275.00000000000006,False,True,Z-Score > 1.5
2025-03-12,Texas,"San Antonio, TX",Spectrum,AT&T,14.0,3.3333333333333335,3.2145502536643185,3.3182454231373604,320.0,False,True,Z-Score > 1.5
2025-03-12,Illinois,"Chicago, IL",Comcast,AT&T,15.0,2.6666666666666665,3.7859388972001824,3.2576683534048083,462.5000000000001,False,True,Z-Score > 1.5
2025-03-12,California,"Los Angeles, CA",Spectrum,Frontier,31.0,9.333333333333334,7.371114795831994,2.9394016056998744,232.1428571428571,False,True,Z-Score > 1.5
2025-03-12,California,"San Francisco-Oakland-San Jose, CA",Comcast,Spectrum,10.0,3.0,2.6457513110645907,2.6457513110645903,233.33333333333334,False,True,Z-Score > 1.5
2025-03-12,New York,"New York, NY",T-Mobile FWA,Spectrum,11.0,3.6666666666666665,2.8867513459481287,2.5403411844343537,200.00000000000006,False,True,Z-Score > 1.5
2025-03-12,Michigan,"Detroit, MI",WOW!,Comcast,10.0,3.6666666666666665,2.516611478423583,2.5166114784235836,172.72727272727275,False,True,Z-Score > 1.5
2025-03-12,Michigan,"Detroit, MI",Comcast,AT&T,10.0,4.0,2.6457513110645907,2.2677868380553634,150.0,False,True,Z-Score > 1.5
2025-03-12,Georgia,"Atlanta, GA",T-Mobile FWA,Comcast,17.0,5.666666666666667,5.033222956847167,2.2517050070105737,199.99999999999997,False,True,Z-Score > 1.5
2025-03-12,New Jersey,"Philadelphia, PA",Comcast,Verizon,16.0,5.333333333333333,4.932882862316247,2.1623596108783554,200.00000000000006,False,True,Z-Score > 1.5
2025-03-12,Illinois,"Chicago, IL",AT&T,Comcast,14.0,4.333333333333333,4.932882862316247,1.9596383973585096,223.07692307692312,False,True,Z-Score > 1.5
2025-03-12,Connecticut,"Hartford & New Haven, CT",Frontier,Comcast,20.0,8.666666666666666,5.8594652770823155,1.9341924215611526,130.7692307692308,False,True,Z-Score > 1.5
2025-03-12,North Carolina,"Greensboro-High Point-Winston Salem, NC",Lumos,Spectrum,13.0,5.333333333333333,4.041451884327381,1.8970080273373418,143.75000000000003,False,True,Z-Score > 1.5
2025-03-12,California,"Los Angeles, CA",AT&T,Spectrum,18.0,5.333333333333333,6.8068592855540455,1.860868006122689,237.50000000000006,False,True,Z-Score > 1.5
2025-03-12,California,"Los Angeles, CA",Spectrum,Cox Communications,13.0,5.333333333333333,4.618802153517007,1.659882023920174,143.75000000000003,False,True,Z-Score > 1.5
2025-03-12,Texas,"Houston, TX",Comcast,Spectrum,12.0,5.333333333333333,4.041451884327381,1.6495721976846451,125.00000000000003,False,True,Z-Score > 1.5
2025-03-12,Washington,"Seattle-Tacoma, WA",CenturyLink,Comcast,12.0,5.0,4.358898943540674,1.6059101370939322,140.0,False,True,Z-Score > 1.5
2025-03-12,Connecticut,"Hartford & New Haven, CT",Comcast,Frontier,10.0,4.0,4.0,1.5,150.0,False,True,Pct Increase > 30%
2025-03-12,Texas,"Dallas-Ft. Worth, TX",AT&T,Spectrum,31.0,13.666666666666666,12.055427546683415,1.437803285384261,126.82926829268295,False,True,Pct Increase > 30%
2025-03-12,Maryland,"Washington, DC",Verizon,Comcast,14.0,6.666666666666667,5.131601439446884,1.429053565415588,109.99999999999999,False,True,Pct Increase > 30%
2025-03-12,Texas,"Houston, TX",T-Mobile FWA,Comcast,15.0,6.0,6.557438524302,1.372487132993442,150.0,False,True,Pct Increase > 30%
2025-03-12,Texas,"Houston, TX",AT&T,Comcast,29.0,14.0,11.0,1.3636363636363635,107.14285714285714,False,True,Pct Increase > 30%
2025-03-12,Georgia,"Atlanta, GA",Spectrum,AT&T,13.0,6.0,5.5677643628300215,1.2572371141874243,116.66666666666667,False,True,Pct Increase > 30%
2025-03-12,Ohio,"Cleveland-Akron, OH",Spectrum,AT&T,11.0,5.333333333333333,4.509249752822894,1.2566761606227739,106.25000000000003,False,True,Pct Increase > 30%
2025-03-12,California,"San Francisco-Oakland-San Jose, CA",T-Mobile FWA,Comcast,13.0,6.666666666666667,5.507570547286102,1.1499323120707245,95.0,False,True,Pct Increase > 30%
2025-03-12,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,AT&T,11.0,5.0,5.5677643628300215,1.0776318121606494,120.0,False,True,Pct Increase > 30%
2025-03-12,Colorado,"Denver, CO",Comcast,Spectrum,12.0,5.666666666666667,6.027713773341708,1.0507024008577288,111.76470588235293,False,True,Pct Increase > 30%
2025-03-12,New York,"New York, NY",Altice,Spectrum,14.0,7.333333333333333,6.506407098647712,1.02463103915712,90.90909090909092,False,True,Pct Increase > 30%
2025-03-12,California,"Los Angeles, CA",Spectrum,AT&T,20.0,9.666666666666666,10.263202878893768,1.006833193815528,106.89655172413795,False,True,Pct Increase > 30%
2025-03-12,Illinois,"Chicago, IL",Comcast,T-Mobile FWA,12.0,5.333333333333333,6.658328118479393,1.0012523486435176,125.00000000000003,False,True,Pct Increase > 30%
2025-03-12,California,"Los Angeles, CA",Frontier,Spectrum,38.0,20.0,18.027756377319946,0.9984603532054125,90.0,False,True,Pct Increase > 30%
2025-03-12,Massachusetts,"Boston, MA",Comcast,Spectrum,11.0,5.333333333333333,5.773502691896257,0.9814954576223639,106.25000000000003,False,True,Pct Increase > 30%
2025-03-12,Washington,"Seattle-Tacoma, WA",Comcast,CenturyLink,10.0,6.333333333333333,3.7859388972001824,0.9684959969581863,57.89473684210527,False,True,Pct Increase > 30%
2025-03-12,New York,"New York, NY",Altice,Verizon,15.0,8.666666666666666,6.6583281184793925,0.951189731211342,73.07692307692308,False,True,Pct Increase > 30%
2025-03-12,California,"Los Angeles, CA",Spectrum,T-Mobile FWA,14.0,7.333333333333333,7.505553499465135,0.888231183368655,90.90909090909092,False,True,Pct Increase > 30%
2025-03-12,Michigan,"Detroit, MI",AT&T,Comcast,15.0,7.666666666666667,8.32666399786453,0.8807048459279793,95.65217391304347,False,True,Pct Increase > 30%
2025-03-12,Florida,"Tampa-St. Petersburg, FL",Frontier,Comcast,17.0,9.666666666666666,8.621678104251709,0.850569140329765,75.86206896551725,False,True,Pct Increase > 30%
2025-03-12,Illinois,"Chicago, IL",T-Mobile FWA,Comcast,17.0,9.333333333333334,9.073771725877465,0.8449261121262418,82.14285714285712,False,True,Pct Increase > 30%
2025-03-12,Virginia,"Washington, DC",Verizon,Comcast,11.0,6.666666666666667,5.131601439446884,0.8444407432001201,64.99999999999999,False,True,Pct Increase > 30%
2025-03-12,Georgia,"Atlanta, GA",AT&T,Comcast,27.0,15.666666666666666,14.047538337136984,0.8067842963896242,72.3404255319149,False,True,Pct Increase > 30%
2025-03-12,Florida,"Tampa-St. Petersburg, FL",Frontier,Spectrum,31.0,19.0,16.09347693943108,0.74564371920144,63.1578947368421,False,True,Pct Increase > 30%
2025-03-12,Michigan,"Detroit, MI",Comcast,Spectrum,13.0,7.333333333333333,8.504900548115383,0.6662825314191774,77.27272727272728,False,True,Pct Increase > 30%
2025-03-12,Michigan,"Detroit, MI",T-Mobile FWA,Comcast,10.0,6.0,6.082762530298219,0.6575959492214292,66.66666666666666,False,True,Pct Increase > 30%
2025-03-12,Georgia,"Atlanta, GA",Comcast,AT&T,22.0,14.333333333333334,11.930353445448855,0.6426185696611794,53.48837209302325,False,True,Pct Increase > 30%
2025-03-12,California,"Los Angeles, CA",Spectrum,Comcast,13.0,8.666666666666666,7.023769168568493,0.6169526972391244,50.000000000000014,False,True,Pct Increase > 30%
2025-03-12,Massachusetts,"Boston, MA",Verizon,Comcast,15.0,8.333333333333334,11.150485789118488,0.5978812755559509,79.99999999999999,False,True,Pct Increase > 30%
2025-03-12,Texas,"Dallas-Ft. Worth, TX",Spectrum,AT&T,18.0,12.0,10.535653752852738,0.5694947974514994,50.0,False,True,Pct Increase > 30%
2025-03-12,Arizona,"Phoenix, AZ",Cox Communications,CenturyLink,16.0,9.333333333333334,11.930353445448855,0.5587987562271125,71.42857142857142,False,True,Pct Increase > 30%
2025-03-12,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,Comcast,17.0,11.666666666666666,9.71253485622231,0.5491185784436642,45.71428571428572,False,True,Pct Increase > 30%
2025-03-12,Florida,"Ft. Myers-Naples, FL",CenturyLink,Comcast,10.0,7.0,5.5677643628300215,0.5388159060803247,42.857142857142854,False,True,Pct Increase > 30%
2025-03-12,New York,"New York, NY",Verizon,Comcast,16.0,9.0,0.0,,77.77777777777779,False,True,Pct Increase > 30%
2025-03-13,California,"Fresno-Visalia, CA",Comcast,AT&T,11.0,2.3333333333333335,1.1547005383792515,7.505553499465135,371.4285714285714,False,True,Z-Score > 1.5
2025-03-13,North Carolina,"Raleigh-Durham, NC",Spectrum,AT&T,10.0,4.0,1.0,6.0,150.0,False,True,Z-Score > 1.5
2025-03-13,Florida,"Miami-Ft. Lauderdale, FL",Comcast,T-Mobile FWA,10.0,1.3333333333333333,1.5275252316519465,5.673665146135802,650.0,False,True,Z-Score > 1.5
2025-03-13,Georgia,"Atlanta, GA",Spectrum,Comcast,11.0,3.3333333333333335,1.5275252316519465,5.019011475427825,229.99999999999997,False,True,Z-Score > 1.5
2025-03-13,Michigan,"Detroit, MI",T-Mobile FWA,Comcast,10.0,2.6666666666666665,1.5275252316519468,4.800793585191832,275.00000000000006,False,True,Z-Score > 1.5
2025-03-13,North Carolina,"Greensboro-High Point-Winston Salem, NC",Lumos,Spectrum,15.0,3.0,2.6457513110645907,4.535573676110727,400.0,False,True,Z-Score > 1.5
2025-03-13,Georgia,"Atlanta, GA",Comcast,AT&T,33.0,10.0,5.5677643628300215,4.130921946615823,229.99999999999997,False,True,Z-Score > 1.5
2025-03-13,Colorado,"Denver, CO",CenturyLink,Comcast,13.0,7.333333333333333,1.5275252316519468,3.7097041340118704,77.27272727272728,False,True,Z-Score > 1.5
2025-03-13,Texas,"San Antonio, TX",T-Mobile FWA,Spectrum,11.0,2.0,2.6457513110645907,3.401680257083045,450.0,False,True,Z-Score > 1.5
2025-03-13,Florida,"West Palm Beach-Ft. Pierce, FL",AT&T,Comcast,13.0,4.666666666666667,2.516611478423583,3.311330892662609,178.57142857142853,False,True,Z-Score > 1.5
2025-03-13,Texas,"Dallas-Ft. Worth, TX",Spectrum,T-Mobile FWA,14.0,3.6666666666666665,3.214550253664318,3.214550253664319,281.8181818181818,False,True,Z-Score > 1.5
2025-03-13,Michigan,"Detroit, MI",Comcast,AT&T,11.0,4.333333333333333,2.3094010767585034,2.8867513459481287,153.84615384615387,False,True,Z-Score > 1.5
2025-03-13,Florida,"Orlando-Daytona Beach-Melbourne, FL",T-Mobile FWA,Spectrum,11.0,2.3333333333333335,3.2145502536643185,2.6960744062991053,371.4285714285714,False,True,Z-Score > 1.5
2025-03-13,Michigan,"Detroit, MI",Comcast,Spectrum,11.0,4.333333333333333,2.5166114784235836,2.6490647141300876,153.84615384615387,False,True,Z-Score > 1.5
2025-03-13,Texas,"Dallas-Ft. Worth, TX",Spectrum,Comcast,10.0,3.3333333333333335,2.5166114784235836,2.649064714130087,199.99999999999997,False,True,Z-Score > 1.5
2025-03-13,California,"San Francisco-Oakland-San Jose, CA",Comcast,AT&T,20.0,7.0,5.0,2.6,185.71428571428572,False,True,Z-Score > 1.5
2025-03-13,Colorado,"Denver, CO",Comcast,Spectrum,10.0,3.6666666666666665,2.516611478423583,2.5166114784235836,172.72727272727275,False,True,Z-Score > 1.5
