the_date,winner,total_wins,win_share
2025-05-25,Frontier,623.0,4.224683544303797
2025-05-25,Cox Communications,572.3333333333334,3.881103074141049
2025-05-25,Verizon,516.3333333333334,3.5013562386980106
2025-05-25,CenturyLink,387.0,2.6243218806509945
2025-05-25,Altice,293.6666666666667,1.9914104882459311
2025-05-25,Starlink,288.0,1.9529837251356237
2025-05-25,Brightspeed,245.0,1.6613924050632911
2025-05-25,Windstream,224.0,1.5189873417721518
2025-05-25,Cable One,156.0,1.057866184448463
2025-05-25,Google Fiber,146.0,0.9900542495479203
2025-05-25,Mediacom,144.0,0.9764918625678118
2025-05-25,TDS Telecom,114.0,0.7730560578661844
2025-05-25,Metronet,112.0,0.7594936708860759
2025-05-25,Consolidated,110.0,0.7459312839059674
2025-05-25,Astound Broadband,105.0,0.7120253164556961
2025-05-25,Atlantic Broadband,85.0,0.5764014466546111
2025-05-25,Hughes,70.0,0.47468354430379744
2025-05-25,WOW!,64.0,0.43399638336347196
2025-05-25,Service Electric,59.0,0.4000904159132007
2025-05-25,Midcontinent,56.0,0.37974683544303794
2025-05-25,Ziply Fiber,48.0,0.32549728752260393
2025-05-25,Hotwire Fision,47.0,0.3187160940325497
2025-05-25,Armstrong,44.0,0.298372513562387
2025-05-25,Shentel,37.0,0.2509041591320072
2025-05-25,Cincinnati Bell,35.0,0.23734177215189872
2025-05-25,Conexon Connect,33.0,0.22377938517179022
2025-05-25,Vyve Broadband,30.0,0.20343580470162748
2025-05-25,Lumos,28.0,0.18987341772151897
2025-05-25,Ezee Fiber,28.0,0.18987341772151897
2025-05-25,Allo Communications,26.0,0.17631103074141047
2025-05-25,Wyyerd Communications,26.0,0.17631103074141047
2025-05-25,Rise Broadband,26.0,0.17631103074141047
2025-05-25,Bluepeak,25.0,0.16952983725135623
2025-05-25,Point Broadband,24.0,0.16274864376130196
2025-05-25,GoNetspeed,23.0,0.15596745027124773
2025-05-25,Buckeye,23.0,0.15596745027124773
2025-05-25,Horry,22.0,0.1491862567811935
2025-05-25,C Spire Fiber,21.0,0.14240506329113922
2025-05-25,Surf Internet,20.0,0.13562386980108498
2025-05-25,Vexus Fiber,18.0,0.12206148282097648
2025-05-25,Sonic,15.0,0.10171790235081374
2025-05-25,IdeaTek,13.0,0.08815551537070523
2025-05-25,Pavlov Media,13.0,0.08815551537070523
2025-05-25,i3 Broadband,12.0,0.08137432188065098
2025-05-25,Greenlight Networks (NY),11.0,0.07459312839059674
2025-05-26,Spectrum,1543.0,19.56301242498521
2025-05-26,Comcast,1464.0,18.5614064745161
2025-05-26,T-Mobile FWA,919.0,11.651593271912771
2025-05-26,AT&T,862.0,10.92891556081481
2025-05-26,Verizon FWA,543.0,6.884456089933226
2025-05-26,Frontier,333.0,4.22195925957231
2025-05-26,Cox Communications,270.0,3.423210210464035
2025-05-26,Verizon,232.33333333333334,2.9456512551770775
2025-05-26,Altice,198.0,2.5103541543402925
2025-05-26,CenturyLink,192.0,2.4342828163299806
2025-05-26,Starlink,141.0,1.7876764432423295
2025-05-26,Windstream,133.0,1.6862479925619136
2025-05-26,Brightspeed,125.0,1.5848195418814979
2025-05-26,Google Fiber,100.0,1.2678556335051983
2025-05-26,Cable One,77.0,0.9762488377990026
2025-05-26,Metronet,64.0,0.8114276054433269
2025-05-26,Mediacom,63.0,0.7987490491082749
2025-05-26,Consolidated,61.0,0.773391936438171
2025-05-26,Astound Broadband,49.0,0.6212492604175471
2025-05-26,TDS Telecom,42.0,0.5324993660721833
2025-05-26,Ziply Fiber,41.0,0.5198208097371313
2025-05-26,Cincinnati Bell,38.0,0.4817851407319753
2025-05-26,Atlantic Broadband,37.0,0.4691065843969234
2025-05-26,WOW!,33.0,0.4183923590567154
2025-05-26,Hughes,32.0,0.40571380272166346
2025-05-26,Midcontinent,26.0,0.32964246471135156
2025-05-26,Service Electric,25.0,0.31696390837629956
2025-05-26,Hotwire Fision,21.0,0.26624968303609164
2025-05-26,Vyve Broadband,20.0,0.25357112670103965
2025-05-26,Rise Broadband,17.0,0.2155354576958837
2025-05-26,Armstrong,17.0,0.2155354576958837
2025-05-26,Conexon Connect,16.0,0.20285690136083173
2025-05-26,Shentel,16.0,0.20285690136083173
2025-05-26,Vexus Fiber,12.0,0.15214267602062378
2025-05-26,Lumos,11.0,0.13946411968557182
2025-05-26,Wyyerd Communications,11.0,0.13946411968557182
2025-05-26,Ezee Fiber,11.0,0.13946411968557182
2025-05-26,Horry,11.0,0.13946411968557182
2025-05-26,Buckeye,11.0,0.13946411968557182
2025-05-26,Allo Communications,10.0,0.12678556335051983
2025-05-26,Sonic,9.0,0.11410700701546785
2025-05-26,GoNetspeed,9.0,0.11410700701546785
2025-05-26,i3 Broadband,8.0,0.10142845068041587
2025-05-26,C Spire Fiber,7.0,0.08874989434536387
2025-05-26,Pavlov Media,7.0,0.08874989434536387
2025-05-26,Point Broadband,6.0,0.07607133801031189
2025-05-26,Bluepeak,5.0,0.06339278167525991
2025-05-26,Surf Internet,4.0,0.05071422534020793
2025-05-26,IdeaTek,3.0,0.038035669005155946
2025-05-26,Greenlight Networks (NY),2.0,0.025357112670103966
2025-05-27,Spectrum,1964.0,19.607973643049686
2025-05-27,Comcast,1735.0,17.321707877134013
2025-05-27,T-Mobile FWA,1151.0,11.491230989384006
2025-05-27,AT&T,1133.0,11.311524509967054
2025-05-27,Verizon FWA,693.0,6.9186994575526635
2025-05-27,Frontier,353.0,3.5242437352324534
2025-05-27,Cox Communications,343.0,3.4244068022230354
2025-05-27,Verizon,291.33333333333337,2.908582648341043
2025-05-27,Altice,249.0,2.4859396319345066
2025-05-27,CenturyLink,248.0,2.475955938633565
2025-05-27,Starlink,209.0,2.086591899896835
2025-05-27,Windstream,174.0,1.7371626343638722
2025-05-27,Brightspeed,161.0,1.607374621451629
2025-05-27,Cable One,138.0,1.3777496755299676
2025-05-27,Google Fiber,117.0,1.16809211621019
2025-05-27,Mediacom,87.0,0.8685813171819361
2025-05-27,Metronet,85.0,0.8486139305800525
2025-05-27,Astound Broadband,80.0,0.7986954640753435
2025-05-27,TDS Telecom,73.0,0.728809610968751
2025-05-27,Consolidated,69.0,0.6888748377649838
2025-05-27,WOW!,60.0,0.5990215980565077
2025-05-27,Atlantic Broadband,56.0,0.5590868248527405
2025-05-27,Hughes,56.0,0.5590868248527405
2025-05-27,Midcontinent,37.0,0.3693966521348464
2025-05-27,Ziply Fiber,33.0,0.3294618789310792
2025-05-27,Service Electric,30.0,0.29951079902825384
2025-05-27,Conexon Connect,28.0,0.27954341242637026
2025-05-27,Armstrong,27.0,0.2695597191254285
2025-05-27,Hotwire Fision,26.0,0.25957602582448663
2025-05-27,Vyve Broadband,24.0,0.23960863922260306
2025-05-27,Cincinnati Bell,23.0,0.22962494592166127
2025-05-27,Shentel,23.0,0.22962494592166127
2025-05-27,Ezee Fiber,19.0,0.1896901727178941
2025-05-27,C Spire Fiber,17.0,0.1697227861160105
2025-05-27,Sonic,17.0,0.1697227861160105
2025-05-27,Vexus Fiber,17.0,0.1697227861160105
2025-05-27,Wyyerd Communications,16.0,0.1597390928150687
2025-05-27,GoNetspeed,16.0,0.1597390928150687
2025-05-27,Horry,16.0,0.1597390928150687
2025-05-27,Point Broadband,15.0,0.14975539951412692
2025-05-27,Lumos,15.0,0.14975539951412692
2025-05-27,Rise Broadband,14.0,0.13977170621318513
2025-05-27,Buckeye,13.0,0.12978801291224332
2025-05-27,i3 Broadband,12.0,0.11980431961130153
2025-05-27,Bluepeak,12.0,0.11980431961130153
2025-05-27,Surf Internet,12.0,0.11980431961130153
2025-05-27,Allo Communications,11.0,0.10982062631035974
2025-05-27,IdeaTek,9.0,0.08985323970847615
2025-05-27,Pavlov Media,6.0,0.059902159805650765
2025-05-27,Greenlight Networks (NY),3.0,0.029951079902825382
2025-05-28,Spectrum,1921.0,18.550230147745197
2025-05-28,Comcast,1870.3333333333333,18.06096501110503
2025-05-28,T-Mobile FWA,1289.6666666666667,12.453729037242091
2025-05-28,AT&T,1044.0,10.081436894453923
2025-05-28,Verizon FWA,773.0,7.464512183345673
2025-05-28,Frontier,448.0,4.326133839765668
2025-05-28,Verizon,358.6666666666667,3.463482151479062
2025-05-28,Cox Communications,342.0,3.3025396723211125
2025-05-28,CenturyLink,244.0,2.356197894872373
2025-05-28,Altice,242.0,2.336884797373419
2025-05-28,Starlink,183.0,1.7671484211542796
2025-05-28,Brightspeed,172.0,1.6609263849100333
2025-05-28,Windstream,167.0,1.6126436411626486
2025-05-28,Cable One,118.0,1.1394727524382786
2025-05-28,Google Fiber,103.0,0.9946245211961245
2025-05-28,TDS Telecom,90.0,0.8690893874529244
2025-05-28,Consolidated,89.0,0.8594328387034474
2025-05-28,Mediacom,89.0,0.8594328387034474
2025-05-28,Astound Broadband,79.0,0.7628673512086781
2025-05-28,Metronet,76.0,0.7338977049602472
2025-05-28,Hughes,50.0,0.4828274374738469
2025-05-28,WOW!,45.0,0.4345446937264622
2025-05-28,Hotwire Fision,43.0,0.4152315962275083
2025-05-28,Atlantic Broadband,42.0,0.40557504747803136
2025-05-28,Midcontinent,41.0,0.39591849872855445
2025-05-28,Vyve Broadband,36.0,0.3476357549811698
2025-05-28,Ziply Fiber,32.0,0.309009559983262
2025-05-28,Shentel,29.0,0.28003991373483117
2025-05-28,Conexon Connect,27.0,0.2607268162358773
2025-05-28,Cincinnati Bell,25.0,0.24141371873692344
2025-05-28,Armstrong,21.0,0.20278752373901568
2025-05-28,Vexus Fiber,21.0,0.20278752373901568
2025-05-28,Buckeye,18.0,0.1738178774905849
2025-05-28,Lumos,18.0,0.1738178774905849
2025-05-28,Service Electric,18.0,0.1738178774905849
2025-05-28,Point Broadband,18.0,0.1738178774905849
2025-05-28,Allo Communications,17.0,0.16416132874110795
2025-05-28,C Spire Fiber,16.0,0.154504779991631
2025-05-28,Ezee Fiber,16.0,0.154504779991631
2025-05-28,GoNetspeed,16.0,0.154504779991631
2025-05-28,Horry,15.0,0.14484823124215407
2025-05-28,Rise Broadband,14.0,0.13519168249267713
2025-05-28,Pavlov Media,13.0,0.1255351337432002
2025-05-28,Wyyerd Communications,12.0,0.11587858499372325
2025-05-28,Bluepeak,11.0,0.10622203624424631
2025-05-28,Sonic,11.0,0.10622203624424631
2025-05-28,Greenlight Networks (NY),10.0,0.09656548749476937
2025-05-28,Surf Internet,10.0,0.09656548749476937
2025-05-28,i3 Broadband,7.0,0.06759584124633856
2025-05-28,IdeaTek,5.0,0.048282743747384685
2025-05-29,Spectrum,1911.0,18.153320034197776
2025-05-29,Comcast,1738.0,16.50992685475444
2025-05-29,T-Mobile FWA,1339.0,12.719673221240619
2025-05-29,AT&T,1229.0,11.67474114182578
2025-05-29,Verizon FWA,777.0,7.3810202336848105
2025-05-29,Frontier,429.0,4.075235109717869
2025-05-29,Cox Communications,366.0,3.47677400968937
2025-05-29,Verizon,316.66666666666663,3.0081378043760485
2025-05-29,Altice,269.0,2.555333903296286
2025-05-29,CenturyLink,219.0,2.080364776289541
2025-05-29,Starlink,185.0,1.7573857699249549
2025-05-29,Windstream,175.0,1.662391944523606
2025-05-29,Brightspeed,168.0,1.5958962667426617
2025-05-29,Cable One,139.0,1.32041417307875
2025-05-29,Google Fiber,114.0,1.0829296095753775
2025-05-29,Astound Broadband,92.0,0.87394319369241
2025-05-29,Mediacom,91.0,0.8644438111522751
2025-05-29,Consolidated,83.33333333333333,0.7916152116779075
2025-05-29,TDS Telecom,83.0,0.7884487508311959
2025-05-29,Metronet,80.0,0.7599506032107913
2025-05-29,Ziply Fiber,58.0,0.5509641873278237
2025-05-29,Atlantic Broadband,57.0,0.5414648047876888
2025-05-29,WOW!,53.0,0.5034672746271492
2025-05-29,Hughes,49.0,0.46546974446660966
2025-05-29,Hotwire Fision,38.0,0.36097653652512585
2025-05-29,Midcontinent,38.0,0.36097653652512585
2025-05-29,Shentel,34.0,0.3229790063645863
2025-05-29,Armstrong,30.0,0.28498147620404674
2025-05-29,Ezee Fiber,28.0,0.26598271112377697
2025-05-29,Conexon Connect,25.0,0.23748456350337227
2025-05-29,Cincinnati Bell,24.0,0.2279851809632374
2025-05-29,Service Electric,23.0,0.2184857984231025
2025-05-29,Vyve Broadband,23.0,0.2184857984231025
2025-05-29,Allo Communications,23.0,0.2184857984231025
2025-05-29,Wyyerd Communications,21.0,0.19948703334283271
2025-05-29,GoNetspeed,21.0,0.19948703334283271
2025-05-29,Lumos,17.0,0.16148950318229316
2025-05-29,Vexus Fiber,16.0,0.15199012064215825
2025-05-29,C Spire Fiber,16.0,0.15199012064215825
2025-05-29,Buckeye,14.0,0.13299135556188849
2025-05-29,IdeaTek,14.0,0.13299135556188849
2025-05-29,Sonic,13.0,0.12349197302175359
2025-05-29,Rise Broadband,13.0,0.12349197302175359
2025-05-29,Surf Internet,13.0,0.12349197302175359
2025-05-29,Point Broadband,12.0,0.1139925904816187
2025-05-29,Bluepeak,11.0,0.1044932079414838
2025-05-29,i3 Broadband,11.0,0.1044932079414838
2025-05-29,Horry,11.0,0.1044932079414838
2025-05-29,Greenlight Networks (NY),9.0,0.08549444286121402
2025-05-29,Pavlov Media,8.0,0.07599506032107912
2025-05-30,Comcast,1818.6666666666667,17.445243804956036
2025-05-30,Spectrum,1747.3333333333333,16.76099120703437
2025-05-30,T-Mobile FWA,1260.0,12.086330935251798
2025-05-30,AT&T,1097.0,10.522781774580336
2025-05-30,Verizon FWA,825.0,7.913669064748201
2025-05-30,Frontier,475.0,4.556354916067146
2025-05-30,Cox Communications,334.0,3.2038369304556356
2025-05-30,Altice,318.0,3.050359712230216
2025-05-30,Verizon,299.0,2.86810551558753
2025-05-30,CenturyLink,294.0,2.820143884892086
2025-05-30,Starlink,216.0,2.0719424460431655
2025-05-30,Windstream,161.0,1.5443645083932853
2025-05-30,Brightspeed,144.0,1.381294964028777
2025-05-30,Google Fiber,124.0,1.1894484412470023
2025-05-30,Cable One,122.0,1.170263788968825
2025-05-30,Mediacom,100.0,0.9592326139088729
2025-05-30,Consolidated,93.0,0.8920863309352518
2025-05-30,Astound Broadband,85.0,0.815347721822542
2025-05-30,TDS Telecom,83.0,0.7961630695443646
2025-05-30,Metronet,78.0,0.7482014388489209
2025-05-30,Atlantic Broadband,60.0,0.5755395683453237
2025-05-30,Hughes,58.0,0.5563549160671463
2025-05-30,Midcontinent,51.0,0.4892086330935252
2025-05-30,Ziply Fiber,50.0,0.47961630695443647
2025-05-30,WOW!,41.0,0.3932853717026379
2025-05-30,Service Electric,38.0,0.3645083932853717
2025-05-30,Cincinnati Bell,35.0,0.33573141486810554
2025-05-30,C Spire Fiber,34.0,0.3261390887290168
2025-05-30,Vyve Broadband,30.0,0.28776978417266186
2025-05-30,Armstrong,29.0,0.27817745803357313
2025-05-30,Lumos,28.0,0.2685851318944844
2025-05-30,Shentel,27.0,0.2589928057553957
2025-05-30,Vexus Fiber,24.0,0.2302158273381295
2025-05-30,Allo Communications,23.0,0.22062350119904076
2025-05-30,Hotwire Fision,22.0,0.21103117505995203
2025-05-30,Ezee Fiber,22.0,0.21103117505995203
2025-05-30,Bluepeak,21.0,0.2014388489208633
2025-05-30,Conexon Connect,20.0,0.19184652278177458
2025-05-30,Horry,19.0,0.18225419664268586
2025-05-30,GoNetspeed,19.0,0.18225419664268586
2025-05-30,i3 Broadband,17.0,0.1630695443645084
2025-05-30,Wyyerd Communications,15.0,0.14388489208633093
2025-05-30,Point Broadband,13.0,0.12470023980815348
2025-05-30,Rise Broadband,13.0,0.12470023980815348
2025-05-30,Pavlov Media,10.0,0.09592326139088729
2025-05-30,Sonic,8.0,0.07673860911270983
2025-05-30,Buckeye,7.0,0.0671462829736211
2025-05-30,IdeaTek,6.0,0.05755395683453238
2025-05-30,Surf Internet,6.0,0.05755395683453238
2025-05-30,Greenlight Networks (NY),5.0,0.047961630695443645
2025-05-31,Spectrum,3343.0,18.553668553668555
2025-05-31,Comcast,3066.0,17.016317016317018
2025-05-31,T-Mobile FWA,2285.6666666666665,12.685462685462685
2025-05-31,AT&T,1780.0,9.879009879009878
2025-05-31,Verizon FWA,1401.0,7.775557775557775
2025-05-31,Frontier,815.0,4.523254523254523
2025-05-31,Cox Communications,558.0,3.096903096903097
2025-05-31,Verizon,542.0,3.0081030081030082
2025-05-31,Altice,457.0,2.5363525363525365
2025-05-31,CenturyLink,400.6666666666667,2.223702223702224
2025-05-31,Starlink,390.0,2.1645021645021645
2025-05-31,Windstream,285.0,1.5817515817515817
2025-05-31,Brightspeed,269.0,1.4929514929514929
2025-05-31,Google Fiber,224.33333333333334,1.2450512450512452
2025-05-31,Cable One,183.0,1.0156510156510157
2025-05-31,Mediacom,167.0,0.9268509268509268
2025-05-31,Metronet,152.0,0.8436008436008436
2025-05-31,TDS Telecom,139.0,0.7714507714507715
2025-05-31,Astound Broadband,129.0,0.7159507159507159
2025-05-31,Consolidated,127.0,0.7048507048507049
2025-05-31,Hughes,124.0,0.6882006882006882
2025-05-31,WOW!,98.0,0.5439005439005439
2025-05-31,Atlantic Broadband,98.0,0.5439005439005439
2025-05-31,Ziply Fiber,69.0,0.382950382950383
2025-05-31,Service Electric,68.0,0.3774003774003774
2025-05-31,Midcontinent,66.0,0.3663003663003663
2025-05-31,Armstrong,60.0,0.333000333000333
2025-05-31,Hotwire Fision,55.0,0.3052503052503053
2025-05-31,Shentel,54.0,0.2997002997002997
2025-05-31,Cincinnati Bell,51.333333333333336,0.28490028490028496
2025-05-31,Conexon Connect,48.0,0.26640026640026643
2025-05-31,Vyve Broadband,46.0,0.2553002553002553
2025-05-31,C Spire Fiber,37.0,0.20535020535020534
2025-05-31,Sonic,35.0,0.19425019425019424
2025-05-31,Vexus Fiber,34.0,0.1887001887001887
2025-05-31,Point Broadband,33.0,0.18315018315018314
2025-05-31,Allo Communications,33.0,0.18315018315018314
2025-05-31,Bluepeak,32.0,0.1776001776001776
2025-05-31,Lumos,31.0,0.17205017205017206
2025-05-31,GoNetspeed,31.0,0.17205017205017206
2025-05-31,Ezee Fiber,30.0,0.1665001665001665
2025-05-31,Buckeye,27.0,0.14985014985014986
2025-05-31,Rise Broadband,25.0,0.13875013875013875
2025-05-31,Wyyerd Communications,23.0,0.12765012765012765
2025-05-31,i3 Broadband,22.0,0.1221001221001221
2025-05-31,Surf Internet,20.0,0.11100011100011101
2025-05-31,Horry,17.0,0.09435009435009435
2025-05-31,IdeaTek,13.0,0.07215007215007214
2025-05-31,Greenlight Networks (NY),12.0,0.06660006660006661
2025-05-31,Pavlov Media,12.0,0.06660006660006661
2025-06-01,Spectrum,2667.0,18.737266106180183
2025-06-01,Comcast,2373.0,16.67174070864851
2025-06-01,T-Mobile FWA,1727.6666666666667,12.137889042411187
2025-06-01,AT&T,1472.3333333333333,10.344020046368936
2025-06-01,Verizon FWA,1149.0,8.072410482190113
2025-06-01,Frontier,541.0,3.8008477553218896
2025-06-01,Cox Communications,516.0,3.625207840565795
2025-06-01,Verizon,459.3333333333333,3.22709070045198
2025-06-01,CenturyLink,387.3333333333333,2.721247745954427
2025-06-01,Altice,356.0,2.5011123861267888
2025-06-01,Starlink,323.0,2.269267698648744
2025-06-01,Brightspeed,235.0,1.6510151987072903
2025-06-01,Cable One,179.0,1.257581789653638
2025-06-01,Windstream,173.0,1.2154282101121754
2025-06-01,Google Fiber,167.0,1.1732746305707127
2025-06-01,Mediacom,150.0,1.0538394885365683
2025-06-01,TDS Telecom,114.0,0.8009180112877919
2025-06-01,Metronet,103.0,0.7236364487951102
2025-06-01,Consolidated,102.0,0.7166108522048664
2025-06-01,Astound Broadband,86.0,0.6042013067609658
2025-06-01,Hughes,82.0,0.5760989203999907
2025-06-01,Atlantic Broadband,65.0,0.45666377836584626
2025-06-01,Midcontinent,59.0,0.4145101988243835
2025-06-01,Ziply Fiber,58.0,0.40748460223413974
2025-06-01,Hotwire Fision,48.0,0.33722863633170186
2025-06-01,WOW!,48.0,0.33722863633170186
2025-06-01,Cincinnati Bell,45.0,0.3161518465609705
2025-06-01,Armstrong,45.0,0.3161518465609705
2025-06-01,Service Electric,44.0,0.3091262499707267
2025-06-01,Conexon Connect,41.0,0.28804946019999533
2025-06-01,Lumos,40.0,0.28102386360975157
2025-06-01,Vyve Broadband,34.0,0.2388702840682888
2025-06-01,Shentel,33.0,0.23184468747804501
2025-06-01,Bluepeak,28.0,0.19671670452682607
2025-06-01,Point Broadband,26.0,0.1826655113463385
2025-06-01,Vexus Fiber,25.0,0.17563991475609472
2025-06-01,C Spire Fiber,25.0,0.17563991475609472
2025-06-01,Ezee Fiber,24.0,0.16861431816585093
2025-06-01,Rise Broadband,21.0,0.14753752839511955
2025-06-01,Allo Communications,19.0,0.133486335214632
2025-06-01,i3 Broadband,19.0,0.133486335214632
2025-06-01,IdeaTek,18.0,0.1264607386243882
2025-06-01,Surf Internet,18.0,0.1264607386243882
2025-06-01,Sonic,17.0,0.1194351420341444
2025-06-01,Horry,17.0,0.1194351420341444
2025-06-01,GoNetspeed,14.0,0.09835835226341304
2025-06-01,Greenlight Networks (NY),12.0,0.08430715908292546
2025-06-01,Buckeye,11.0,0.07728156249268167
2025-06-01,Pavlov Media,10.0,0.07025596590243789
2025-06-01,Wyyerd Communications,7.0,0.04917917613170652
2025-06-02,Comcast,1608.0,17.997313833756156
2025-06-02,Spectrum,1573.0,17.60558125652888
2025-06-02,T-Mobile FWA,1133.0,12.680943142814506
2025-06-02,AT&T,954.0,10.677510819280705
2025-06-02,Verizon FWA,678.6666666666666,7.595881211759439
2025-06-02,Frontier,359.0,4.018057006416953
2025-06-02,Cox Communications,313.0,3.5032084763468143
2025-06-02,Verizon,301.0,3.368900164154604
2025-06-02,Altice,203.0,2.272048947918221
2025-06-02,CenturyLink,193.0,2.160125354424713
2025-06-02,Starlink,186.0,2.081778838979257
2025-06-02,Windstream,140.0,1.5669303089091182
2025-06-02,Brightspeed,125.0,1.3990449186688554
2025-06-02,Google Fiber,118.0,1.3206984032233995
2025-06-02,Cable One,92.0,1.0296970601402777
2025-06-02,Astound Broadband,88.0,0.9849276227428743
2025-06-02,Mediacom,71.0,0.7946575138039099
2025-06-02,TDS Telecom,71.0,0.7946575138039099
2025-06-02,Metronet,69.0,0.7722727951052082
2025-06-02,Ziply Fiber,54.0,0.6043874048649456
2025-06-02,Consolidated,49.0,0.5484256081181913
2025-06-02,Atlantic Broadband,49.0,0.5484256081181913
2025-06-02,WOW!,48.0,0.5372332487688405
2025-06-02,Hughes,41.0,0.4588867333233846
2025-06-02,Hotwire Fision,31.0,0.34696313982987614
2025-06-02,Midcontinent,29.0,0.32457842113117447
2025-06-02,Service Electric,28.0,0.31338606178182365
2025-06-02,Conexon Connect,28.0,0.31338606178182365
2025-06-02,Vyve Broadband,27.0,0.3021937024324728
2025-06-02,Cincinnati Bell,26.0,0.2910013430831219
2025-06-02,Armstrong,23.0,0.25742426503506943
2025-06-02,Lumos,19.0,0.21265482763766602
2025-06-02,Shentel,19.0,0.21265482763766602
2025-06-02,Allo Communications,18.0,0.20146246828831518
2025-06-02,Vexus Fiber,15.0,0.16788539024026267
2025-06-02,C Spire Fiber,14.0,0.15669303089091183
2025-06-02,Buckeye,14.0,0.15669303089091183
2025-06-02,Point Broadband,13.0,0.14550067154156096
2025-06-02,Horry,13.0,0.14550067154156096
2025-06-02,GoNetspeed,13.0,0.14550067154156096
2025-06-02,Surf Internet,13.0,0.14550067154156096
2025-06-02,Bluepeak,12.0,0.13430831219221012
2025-06-02,Sonic,11.0,0.12311595284285928
2025-06-02,Rise Broadband,11.0,0.12311595284285928
2025-06-02,Ezee Fiber,9.0,0.10073123414415759
2025-06-02,Pavlov Media,8.0,0.08953887479480675
2025-06-02,Wyyerd Communications,8.0,0.08953887479480675
2025-06-02,i3 Broadband,7.0,0.07834651544545591
2025-06-02,IdeaTek,5.0,0.05596179674675422
2025-06-02,Greenlight Networks (NY),4.0,0.044769437397403376
2025-06-03,Spectrum,1874.3333333333333,18.676099375581238
2025-06-03,Comcast,1758.6666666666665,17.523581772286434
2025-06-03,T-Mobile FWA,1181.0,11.76763650856915
2025-06-03,AT&T,1032.0,10.282981267437226
2025-06-03,Verizon FWA,759.0,7.562774013551215
2025-06-03,Cox Communications,375.0,3.7365484256675967
2025-06-03,Verizon,347.6666666666667,3.464195562641159
2025-06-03,Frontier,344.0,3.427660422479075
2025-06-03,CenturyLink,259.0,2.58070944599442
2025-06-03,Altice,254.33333333333334,2.5342101766972234
2025-06-03,Starlink,193.0,1.9230769230769231
2025-06-03,Brightspeed,179.0,1.7835791151853329
2025-06-03,Windstream,134.0,1.3351933041052213
2025-06-03,Google Fiber,125.0,1.245516141889199
2025-06-03,Cable One,111.0,1.1060183339976086
2025-06-03,Metronet,86.0,0.8569151056197688
2025-06-03,Astound Broadband,83.0,0.8270227182144281
2025-06-03,Consolidated,80.0,0.7971303308090872
2025-06-03,Mediacom,78.0,0.7772020725388601
2025-06-03,TDS Telecom,66.0,0.657632522917497
2025-06-03,Atlantic Broadband,55.0,0.5480271024312475
2025-06-03,WOW!,53.0,0.5280988441610204
2025-06-03,Midcontinent,51.0,0.5081705858907931
2025-06-03,Hughes,47.0,0.46831406935033876
2025-06-03,Ziply Fiber,39.0,0.38860103626943004
2025-06-03,Service Electric,34.0,0.3387803905938621
2025-06-03,Hotwire Fision,31.0,0.30888800318852133
2025-06-03,Shentel,28.0,0.27899561578318055
2025-06-03,Armstrong,27.0,0.269031486648067
2025-06-03,Conexon Connect,24.0,0.2391390992427262
2025-06-03,Ezee Fiber,24.0,0.2391390992427262
2025-06-03,Vexus Fiber,23.0,0.2291749701076126
2025-06-03,Lumos,21.0,0.2092467118373854
2025-06-03,Vyve Broadband,20.0,0.1992825827022718
2025-06-03,Point Broadband,19.0,0.18931845356715823
2025-06-03,i3 Broadband,19.0,0.18931845356715823
2025-06-03,C Spire Fiber,18.0,0.17935432443204463
2025-06-03,Rise Broadband,18.0,0.17935432443204463
2025-06-03,Surf Internet,18.0,0.17935432443204463
2025-06-03,Cincinnati Bell,17.0,0.16939019529693106
2025-06-03,Allo Communications,17.0,0.16939019529693106
2025-06-03,Pavlov Media,16.0,0.15942606616181745
2025-06-03,Bluepeak,16.0,0.15942606616181745
2025-06-03,Sonic,15.0,0.14946193702670388
2025-06-03,Horry,14.0,0.13949780789159028
2025-06-03,GoNetspeed,14.0,0.13949780789159028
2025-06-03,Wyyerd Communications,11.0,0.10960542048624951
2025-06-03,Greenlight Networks (NY),11.0,0.10960542048624951
2025-06-03,Buckeye,9.0,0.08967716221602232
2025-06-03,IdeaTek,7.0,0.06974890394579514
2025-06-04,Spectrum,1755.0,17.31850925956383
2025-06-04,Comcast,1675.0,16.529061544028156
2025-06-04,T-Mobile FWA,1317.0,12.996283017006018
2025-06-04,AT&T,1061.0,10.470050327291863
2025-06-04,Verizon FWA,846.0,8.348409591789743
2025-06-04,Frontier,460.0,4.53932436433012
2025-06-04,Verizon,339.0,3.3452846945824146
2025-06-04,Cox Communications,324.0,3.197263247919476
2025-06-04,Altice,249.0,2.4571560146047826
2025-06-04,CenturyLink,232.0,2.289398375053452
2025-06-04,Starlink,224.0,2.2104536034998845
2025-06-04,Windstream,155.0,1.5295549488503666
2025-06-04,Brightspeed,154.0,1.5196868524061706
2025-06-04,Cable One,141.0,1.3914015986316237
2025-06-04,Google Fiber,127.0,1.253248248412881
2025-06-04,TDS Telecom,85.0,0.8387881977566526
2025-06-04,Mediacom,79.0,0.7795796190914772
2025-06-04,Astound Broadband,76.0,0.7499753297588895
2025-06-04,Metronet,74.0,0.7302391368704976
2025-06-04,Consolidated,65.0,0.6414262688727344
2025-06-04,Hughes,61.0,0.6019538830959508
2025-06-04,Atlantic Broadband,51.0,0.5032729186539916
